TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C10_bZIP_68-C2_bZIP_71-C4_bZIP_55-C6_bZIP_82-C9_bZIP_35	C1_NLP_2-C10_NLP_7-C2_NLP_6-C3_NLP_8-C4_NLP_6	2	1	2	1.4142135623730951	3.674234614174768
C10_AP2EREBP_90	C10_bZIP_68-C2_bZIP_71-C4_bZIP_55-C6_bZIP_82-C9_bZIP_35	1	1	1	1.0	2.708012801545319
C10_AP2EREBP_90	C2_AP2EREBP_148-C6_AP2EREBP_177	1	1	1	1.0	3.3911649915626336
C10_MYB_44-C2_MYB_48-C3_MYB_27-C4_MYB_38-C6_MYB_52-C9_MYB_20	C9_TCP_27	2	2	2	1.0	3.4166666666666674
C10_bZIP_68-C2_bZIP_71-C4_bZIP_55-C6_bZIP_82-C9_bZIP_35	C2_AP2EREBP_148-C6_AP2EREBP_177	1	1	1	1.0	3.3911649915626327
C10_bZIP_68-C2_bZIP_71-C4_bZIP_55-C6_bZIP_82-C9_bZIP_35	C3_bZIP_36	1	1	1	1.0	7.000000000000006
C10_bZIP_68-C2_bZIP_71-C4_bZIP_55-C6_bZIP_82-C9_bZIP_35	C5_C2C2gata_8	1	1	1	1.0	3.000000000000002
C1_NLP_2-C10_NLP_7-C2_NLP_6-C3_NLP_8-C4_NLP_6	C9_TCP_27	2	2	2	1.0	3.0087476494168173
C2_AP2EREBP_148-C6_AP2EREBP_177	C3_bZIP_36	1	1	1	1.0	3.9581140290126378
C2_AP2EREBP_148-C6_AP2EREBP_177	C5_C2C2gata_8	1	1	1	1.0	4.898979485566355
C2_C2C2gata_26-C3_C2C2gata_11-C6_C2C2gata_30	C9_TCP_27	2	2	2	1.0	2.794782784191074
C2_MYB_39-C3_MYB_20-C6_MYB_41-C9_MYB_15	C9_TCP_27	2	2	2	1.0	2.5771925417748505
C2_Orphan_1	C6_SBP_8	1	1	1	1.0	2.7080128015453195
C2_Orphan_1	C6_Trihelix_29	1	1	1	1.0	2.291287847477921
C3_MYB_19	C9_TCP_27	2	2	2	1.0	2.677419354838709
C4_BBRBPC_20	C9_TCP_27	2	2	2	1.0	2.529822128134703
C10_AP2EREBP_90	C1_NLP_2-C10_NLP_7-C2_NLP_6-C3_NLP_8-C4_NLP_6	1	1	2	0.7071067811865476	2.1343747458109497
C10_AP2EREBP_90	C9_TCP_27	1	1	2	0.7071067811865476	1.779513042005218
C10_MYB_44-C2_MYB_48-C3_MYB_27-C4_MYB_38-C6_MYB_52-C9_MYB_20	C10_bZIP_68-C2_bZIP_71-C4_bZIP_55-C6_bZIP_82-C9_bZIP_35	1	2	1	0.7071067811865476	3.3911649915626327
C10_MYB_44-C2_MYB_48-C3_MYB_27-C4_MYB_38-C6_MYB_52-C9_MYB_20	C2_AP2EREBP_148-C6_AP2EREBP_177	1	2	1	0.7071067811865476	2.1473175285873674
