TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C10_AP2EREBP_129-C3_AP2EREBP_122	C2_C2H2_59-C6_C2H2_69	2	2	24	0.28867513459481287	5.785300076028636
C10_C2C2COlike_8-C5_C2C2COlike_11-C6_C2C2COlike_13	C2_BZR_18-C5_BZR_15	1	6	2	0.28867513459481287	7.000000000000002
C10_C2C2COlike_8-C5_C2C2COlike_11-C6_C2C2COlike_13	C2_NAC_26-C6_NAC_38	1	6	2	0.28867513459481287	7.000000000000002
C2_MYB_38-C5_MYB_46-C6_MYB_40	C3_MYB_19	3	12	9	0.28867513459481287	6.043478260869563
C4_C2H2_28	C4_NAC_9-C5_NAC_6-C9_NAC_9	8	32	24	0.28867513459481287	7.754510791788325
C2_MYB_39-C3_MYB_20-C5_MYB_47-C6_MYB_41-C9_MYB_15	C5_HSF_5-C6_HSF_5-C9_HSF_2	9	41	24	0.28690952087850224	8.306122448979592
C2_C2C2YABBY_23-C9_C2C2YABBY_17	C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	8	26	30	0.28644594961577313	9.621404708847278
C10_BBRBPC_4-C3_BBRBPC_2-C5_BBRBPC_3	C3_C2H2_43	3	11	10	0.28603877677367767	7.746735103377733
C2_LOBAS2_23	C2_Trihelix_48	3	11	10	0.28603877677367767	9.666666666666666
C2_LOBAS2_23	C6_C2H2_85	3	11	10	0.28603877677367767	10.763262799307489
C2_ABI3VP1_7-C4_ABI3VP1_5	C3_MYB_19	5	34	9	0.2858309752375147	9.22089175299748
C2_AP2EREBP_57	C2_WRKY_7	2	7	7	0.2857142857142857	10.00208311636464
C6_AP2EREBP_227	C9_WRKY_7	4	29	7	0.2807449625374386	14.449311703179916
C2_ABI3VP1_7-C4_ABI3VP1_5	C5_HSF_5-C6_HSF_5-C9_HSF_2	8	34	24	0.28005601680560194	6.219265491854904
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C2_BZR_18-C5_BZR_15	2	26	2	0.2773500981126146	14.14285714285715
C2_C3H_5	C3_bZIP_12	1	13	1	0.2773500981126146	inf
C2_NAC_47	C6_MYB_20	4	14	15	0.2760262237369417	9.499999999999998
C4_AP2EREBP_111	C9_BES1_3	10	133	10	0.2742042485535409	6.403124237432848
C4_NAC_9-C5_NAC_6-C9_NAC_9	C5_C2C2COlike_5	5	24	14	0.27277236279499045	11.128346026604605
C2_ABI3VP1_7-C4_ABI3VP1_5	C5_TCP_31	11	34	48	0.27229057431858544	5.847288975909511
C2_CCAATHAP3_1-C5_CCAATHAP3_1	C3_MYB_19	2	6	9	0.2721655269759086	5.785300076028634
C2_ABI3VP1_7-C4_ABI3VP1_5	C2_Trihelix_48	5	34	10	0.27116307227332026	7.595450551936253
C2_ABI3VP1_7-C4_ABI3VP1_5	C6_C2H2_85	5	34	10	0.27116307227332026	9.400000000000002
C2_ABI3VP1_7-C4_ABI3VP1_5	C9_BES1_3	5	34	10	0.27116307227332026	8.051211242551517
C2_MYB_38-C5_MYB_46-C6_MYB_40	C2_MYB_39-C3_MYB_20-C5_MYB_47-C6_MYB_41-C9_MYB_15	6	12	41	0.2705008904002297	7.793923530758335
C10_MYB_1-C13_MYB_1-C2_MYB_3-C3_MYB_1-C5_MYB_2-C6_MYB_2-C9_MYB_1	C6_Trihelix_27	12	100	20	0.2683281572999748	5.4065268056539475
C10_HMG_4-C5_HMG_5-C6_HMG_5	C2_BZR_18-C5_BZR_15	1	7	2	0.2672612419124244	inf
C2_AP2EREBP_52-C6_AP2EREBP_64	C2_NAC_47	2	4	14	0.2672612419124244	5.26965186413968
C2_AP2EREBP_57	C6_bHLH_2	1	7	2	0.2672612419124244	inf
C2_MYB_24	C4_C2H2_28	4	7	32	0.2672612419124244	5.196152422706632
C2_BZR_18-C5_BZR_15	C9_NAC_30	2	2	29	0.2626128657194451	14.142857142857148
C4_NAC_20	C9_NAC_30	2	2	29	0.2626128657194451	8.16887363434523
C6_Trihelix_27	C9_LOBAS2_17	7	20	36	0.2608745973749754	7.800941258106505
C2_ABI3VP1_7-C4_ABI3VP1_5	C2_MYB_24	4	34	7	0.25928148942086576	6.837493894061093
C2_ABI3VP1_7-C4_ABI3VP1_5	C9_WRKY_7	4	34	7	0.25928148942086576	7.758067257580959
C10_AP2EREBP_129-C3_AP2EREBP_122	C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	2	2	30	0.2581988897471611	6.333333333333335
C2_AP2EREBP_52-C6_AP2EREBP_64	C6_MYB_20	2	4	15	0.2581988897471611	7.000000000000006
C4_NAC_9-C5_NAC_6-C9_NAC_9	C6_C2H2_85	4	24	10	0.25819888974716104	7.535923505733103
