TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C3_AP2EREBP_136	C3_AP2EREBP_170	1	1	1	1.0	inf
C2_C3H_8-C3_C3H_7	C3_FHA_4	3	8	3	0.6123724356957946	21.285714285714306
C3_FHA_4	C3_NLP_21	2	3	5	0.5163977794943221	14.14285714285715
C2_C3H_8-C3_C3H_7	C3_NLP_21	3	8	5	0.4743416490252569	6.685032174373865
C2_Trihelix_50	C3_HSF_39	2	7	5	0.3380617018914066	8.16887363434523
C3_FHA_4	C3_FHA_4	1	3	3	0.3333333333333333	inf
C1_ABI3VP1_8	C3_LOBAS2_68	2	6	7	0.30860669992418377	inf
C1_MYB_20	C2_C3H_8-C3_C3H_7	1	2	8	0.25	3.9581140290126373
C2_Trihelix_50	C3_E2FDP_13	1	7	3	0.21821789023599236	2.7295978138458623
C3_AP2EREBP_120	C3_Trihelix_96	2	20	5	0.19999999999999998	4.737270777287717
C3_NLP_21	C3_NLP_21	1	5	5	0.19999999999999998	4.898979485566354
C1_ABI3VP1_8	C3_Trihelix_96	1	6	5	0.18257418583505536	4.898979485566355
C2_C3H_8-C3_C3H_7	C2_WRKY_1-C3_WRKY_10	1	8	4	0.1767766952966369	4.898979485566353
C2_Trihelix_46	C3_C2C2gata_39	3	26	12	0.16984155512168936	3.7582649135129302
C3_AP2EREBP_120	C3_LOBAS2_68	2	20	7	0.1690308509457033	2.7339671305973017
C3_HSF_39	C3_LOBAS2_68	1	5	7	0.1690308509457033	7.000000000000006
C3_LOBAS2_36	C3_Trihelix_85	1	7	5	0.1690308509457033	3.391164991562634
C2_Trihelix_37-C3_Trihelix_56	C2_Trihelix_37-C3_Trihelix_56	11	66	66	0.16666666666666666	2.6028833327223024
C2_LOBAS2_2	C3_AP2EREBP_120	3	18	20	0.15811388300841894	2.4545454545454555
C2_Trihelix_37-C3_Trihelix_56	C3_Trihelix_83	4	66	10	0.1556997888323046	2.229481606852615
C2_Trihelix_50	C3_LOBAS2_21	1	7	6	0.15430334996209188	3.9581140290126373
C4_C2C2YABBY_2-C5_C2C2YABBY_3	C4_MYBrelated_8	1	6	7	0.15430334996209188	3.9581140290126386
C2_Trihelix_37-C3_Trihelix_56	C5_MADS_1	5	66	17	0.14927035850663306	1.2000544254711485
C2_LOBAS2_2	C3_Trihelix_83	2	18	10	0.14907119849998596	2.29978861069457
C2_Trihelix_17-C3_Trihelix_31	C3_Trihelix_83	2	18	10	0.14907119849998596	2.7705232514378926
C2_LOBAS2_2	C2_Trihelix_37-C3_Trihelix_56	5	18	66	0.14506471329641488	1.6577555968558644
C2_Trihelix_37-C3_Trihelix_56	C2_Trihelix_46	6	66	26	0.14484136487558028	1.6086305690531641
C2_MYBrelated_27	C2_bZIP_12	1	1	48	0.14433756729740643	2.4784787961282104
C2_WRKY_1-C3_WRKY_10	C3_C2C2gata_39	1	4	12	0.14433756729740643	2.7080128015453195
C2_Trihelix_37-C3_Trihelix_56	C3_C2C2gata_39	4	66	12	0.14213381090374028	1.7693034738587659
C2_Trihelix_37-C3_Trihelix_56	C3_AP2EREBP_120	5	66	20	0.13762047064079508	1.2311617734160352
C1_ABI3VP1_8	C4_bHLH_7	1	6	9	0.1360827634879543	2.30622664078822
C2_Trihelix_17-C3_Trihelix_31	C3_C2C2gata_39	2	18	12	0.1360827634879543	1.6448819845858333
C2_C3H_8-C3_C3H_7	C2_C3H_8-C3_C3H_7	1	8	8	0.125	7.000000000000002
C3_LOBAS2_36	C3_Trihelix_83	1	7	10	0.11952286093343936	1.7540065853632079
C2_bZIP_12	C3_LOBAS2_68	2	48	7	0.10910894511799618	1.492823935203346
C3_AP2EREBP_120	C3_G2like_7	2	20	17	0.10846522890932808	1.4412768774536853
C3_G2like_7	C3_HSF_39	1	17	5	0.10846522890932808	2.30622664078822
C2_LOBAS2_2	C3_Trihelix_96	1	18	5	0.10540925533894596	2.7080128015453186
C3_Trihelix_83	C4_bHLH_7	1	10	9	0.10540925533894596	3.9581140290126378
C3_AP2EREBP_120	C3_HSF_39	1	20	5	0.09999999999999999	1.5118578920369101
C3_AP2EREBP_120	C3_Trihelix_85	1	20	5	0.09999999999999999	1.9999999999999998
C1_MYB_30-C4_MYB_24	C1_TCP_9	1	15	7	0.09759000729485331	1.8932040958124015
C1_MYB_30-C4_MYB_24	C2_Trihelix_50	1	15	7	0.09759000729485331	2.011435198964418
C1_MYB_30-C4_MYB_24	C4_MYBrelated_8	1	15	7	0.09759000729485331	1.417843080692792
C1_ABI3VP1_8	C2_Trihelix_17-C3_Trihelix_31	1	6	18	0.09622504486493762	1.7888543819998315
C2_Trihelix_46	C5_MADS_1	2	26	17	0.09513029883089882	1.0910894511799618
C2_Trihelix_37-C3_Trihelix_56	C3_LOBAS2_36	2	66	7	0.09304842103984709	0.8049844718999242
C2_LOBAS2_2	C2_Trihelix_46	2	18	26	0.09245003270420486	0.9077633693666802
C2_Trihelix_17-C3_Trihelix_31	C2_Trihelix_46	2	18	26	0.09245003270420486	1.1785113019775793
C1_TCP_9	C3_G2like_7	1	7	17	0.09166984970282112	1.356801050599936
C3_G2like_7	C3_LOBAS2_68	1	17	7	0.09166984970282112	1.6956521739130421
C1_ABI3VP1_8	C3_AP2EREBP_120	1	6	20	0.09128709291752768	1.218543591689885
C3_AP2EREBP_120	C3_LOBAS2_21	1	20	6	0.09128709291752768	1.1973421894279312
C3_C2C2gata_39	C3_Trihelix_83	1	12	10	0.09128709291752768	1.8829377433825434
C2_Trihelix_17-C3_Trihelix_31	C3_LOBAS2_36	1	18	7	0.0890870806374748	1.4000000000000001
C2_Trihelix_46	C2_bZIP_12	3	26	48	0.08492077756084468	0.2563836929344044
C3_AP2EREBP_120	C3_LOBAS2_36	1	20	7	0.08451542547285165	0.9393939393939398
C2_bZIP_12	C3_C2C2gata_39	2	48	12	0.08333333333333333	0.9057529185791029
C2_bZIP_12	C3_E2FDP_13	1	48	3	0.08333333333333333	1.464819225788087
C2_Trihelix_46	C4_C2C2YABBY_2-C5_C2C2YABBY_3	1	26	6	0.08006407690254355	1.1246369913751448
C2_Trihelix_17-C3_Trihelix_31	C4_bHLH_7	1	18	9	0.07856742013183861	1.695652173913043
C3_AP2EREBP_120	C4_bHLH_7	1	20	9	0.07453559924999298	1.4000000000000001
C1_TCP_9	C2_Trihelix_46	1	7	26	0.07412493166611012	1.0811798054391775
C2_Trihelix_46	C3_LOBAS2_36	1	26	7	0.07412493166611012	0.6759263694193743
C2_Trihelix_37-C3_Trihelix_56	C2_bZIP_12	4	66	48	0.07106690545187014	-0.9359303235360179
C2_bZIP_12	C3_G2like_7	2	48	17	0.07001400420140048	0.19000893850054704
C2_Trihelix_46	C4_bHLH_7	1	26	9	0.06537204504606134	0.8340360973874236
C2_bZIP_12	C3_Trihelix_85	1	48	5	0.06454972243679026	1.019585703205214
C2_bZIP_12	C3_Trihelix_96	1	48	5	0.06454972243679026	1.0397066299035833
C1_MYB_30-C4_MYB_24	C5_MADS_1	1	15	17	0.06262242910851495	0.7755149821534619
C1_MYB_30-C4_MYB_24	C2_Trihelix_17-C3_Trihelix_31	1	15	18	0.06085806194501845	0.7578757672667769
C2_Trihelix_37-C3_Trihelix_56	C3_G2like_7	2	66	17	0.059708143402653215	-0.3725724067886448
C2_Trihelix_17-C3_Trihelix_31	C2_Trihelix_37-C3_Trihelix_56	2	18	66	0.05802588531856594	-0.25019312478739497
C2_LOBAS2_2	C3_G2like_7	1	18	17	0.057166195047502935	0.8990229253768993
C2_LOBAS2_2	C5_MADS_1	1	18	17	0.057166195047502935	0.2785430072655778
C2_Trihelix_37-C3_Trihelix_56	C3_AP2EREBP_87	1	66	5	0.05504818825631803	0.3617405419761634
C2_Trihelix_37-C3_Trihelix_56	C3_Trihelix_96	1	66	5	0.05504818825631803	0.4623158427148087
C2_Trihelix_50	C2_bZIP_12	1	7	48	0.05455447255899809	0.5163977794943224
C2_bZIP_12	C3_LOBAS2_36	1	48	7	0.05455447255899809	0.3736323588785368
C2_Trihelix_17-C3_Trihelix_31	C3_AP2EREBP_120	1	18	20	0.05270462766947298	0.34956331860724577
C2_C3H_8-C3_C3H_7	C2_bZIP_12	1	8	48	0.05103103630798288	0.4534134496738906
C2_Trihelix_37-C3_Trihelix_56	C4_C2C2YABBY_2-C5_C2C2YABBY_3	1	66	6	0.050251890762960605	-0.09090909090909098
C2_Trihelix_46	C3_G2like_7	1	26	17	0.04756514941544941	0.05041482817332455
C1_TCP_9	C2_Trihelix_37-C3_Trihelix_56	1	7	66	0.046524210519923545	0.0
C2_bZIP_12	C3_Trihelix_83	1	48	10	0.04564354645876384	-0.017820244962334985
C2_Trihelix_37-C3_Trihelix_56	C4_bHLH_7	1	66	9	0.041030496993110906	-0.11211526391279047
C2_Trihelix_46	C2_Trihelix_46	1	26	26	0.038461538461538464	0.353899164163047
C2_LOBAS2_2	C2_bZIP_12	1	18	48	0.03402069087198858	-0.5242560526624965
C2_Trihelix_17-C3_Trihelix_31	C2_bZIP_12	1	18	48	0.03402069087198858	-0.40986832972763054
C2_bZIP_12	C3_AP2EREBP_120	1	48	20	0.03227486121839513	-1.0242950394631678
