TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C3_ND_2	C4_ND_3	262	45	65	4.844381713700335	9.699339765195964
C1_C3H_3	C3_ND_2	244	65	45	4.511561595965197	8.679927623871645
C3_ND_2	C4_CCAATHAP3_1	226	45	61	4.313574118497807	8.610552163487323
C1_ND_1-C4_ND_1	C3_ND_2	239	69	45	4.289109153063385	8.013217846909582
C4_CCAATHAP3_1	C4_ND_3	256	61	65	4.065541227547418	5.788320883135993
C1_C3H_3	C4_ND_3	264	65	65	4.061538461538462	6.352156606783252
C3_C2C2gata_3	C3_ND_2	186	47	45	4.044434052931342	8.551775668579305
C1_ND_1-C4_ND_1	C4_ND_3	265	69	65	3.956987243984039	5.906619766918079
C3_C2C2gata_1-C4_C2C2gata_1	C3_ND_2	235	81	45	3.892414627499633	5.468615992349742
C3_C2C2gata_3	C4_ND_3	213	47	65	3.853665332841581	6.6518820881434815
C1_C3H_3	C4_CCAATHAP3_1	240	65	61	3.8114449008257045	5.219248122572809
C3_C2C2gata_1-C4_C2C2gata_1	C4_ND_3	269	81	65	3.707260400499675	4.202145658671973
C1_C3H_3	C1_ND_1-C4_ND_1	247	65	69	3.68821075193984	4.737824312484564
C1_ND_1-C4_ND_1	C4_CCAATHAP3_1	238	69	61	3.668491306084529	5.925016715237194
C3_C2C2gata_3	C4_CCAATHAP3_1	193	47	61	3.604486991745962	6.809636693566469
C1_C3H_3	C3_C2C2gata_3	196	65	47	3.5460957992345064	7.044814211467283
C3_C2C2gata_1-C4_C2C2gata_1	C3_C2C2gata_3	218	81	47	3.5331742385045573	5.076803186597906
C3_C2C2gata_1-C4_C2C2gata_1	C4_CCAATHAP3_1	243	81	61	3.456995758188191	3.7840999215569138
C1_C3H_3	C3_C2C2gata_1-C4_C2C2gata_1	250	65	81	3.44540929414468	3.144459017410149
C1_ND_1-C4_ND_1	C3_C2C2gata_3	195	69	47	3.4242158801803892	5.968115262663802
C3_ND_2	C4_C2C2gata_5	207	45	85	3.3469916255013947	3.6039008977550013
C1_ND_1-C4_ND_1	C3_C2C2gata_1-C4_C2C2gata_1	243	69	81	3.2504180333157686	2.986912772069253
C3_ND_2	C4_C2C2gata_4	142	45	43	3.2281065401602413	5.438490296697806
C4_C2C2gata_5	C4_ND_3	239	85	65	3.215375955302374	2.5422097477322643
C4_C2C2gata_5	C4_CCAATHAP3_1	221	85	61	3.069148437457456	2.995548392443468
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C3_ND_2	215	112	45	3.0284694127771843	2.7157567026595264
C3_C2C2gata_1-C4_C2C2gata_1	C4_C2C2gata_5	250	81	85	3.0129230252591133	1.415800745327139
C3_C2C2gata_3	C4_C2C2gata_5	186	47	85	2.942758022837797	2.7240010893042474
C1_C3H_3	C4_C2C2gata_5	217	65	85	2.919399925943996	2.141025656343286
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C4_ND_3	247	112	65	2.894884651045209	1.1759850282021433
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C3_C2C2gata_1-C4_C2C2gata_1	275	112	81	2.8872286132649303	0.41171507118363376
C4_C2C2gata_4	C4_CCAATHAP3_1	147	43	61	2.870239847523257	3.8752233252539527
C3_C2C2gata_1-C4_C2C2gata_1	C3_C2C2gata_46	146	81	32	2.867710834812109	4.598208280509608
C4_C2C2gata_4	C4_ND_3	150	43	65	2.8372679544657537	4.041565442733668
C3_C2C2gata_3	C3_C2C2gata_46	110	47	32	2.836408427211682	6.0679997471935545
C3_ND_2	C3_ND_2	127	45	45	2.822222222222222	10.294691092701344
C1_ND_1-C4_ND_1	C4_C2C2gata_5	216	69	85	2.8204586882768226	1.809971137388622
C1_C3H_3	C4_C2C2gata_4	149	65	43	2.8183528347693154	3.5649396640557334
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C4_CCAATHAP3_1	232	112	61	2.8068167272757982	1.2235176262674232
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C1_C3H_3	239	112	65	2.8011232048575105	1.3735167782474915
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C3_C2C2gata_3	203	112	47	2.797938070581354	2.068447565204383
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C1_ND_1-C4_ND_1	244	112	69	2.7755961066790698	0.8674478979208307
C1_ND_1-C4_ND_1	C4_C2C2gata_4	150	69	43	2.753800572577618	4.047631169066034
C3_C2C2gata_46	C3_ND_2	99	32	45	2.608879069638913	5.450798132815138
C3_C2C2gata_1-C4_C2C2gata_1	C4_C2C2gata_4	151	81	43	2.558587124469256	2.0345650081105373
C3_C2C2gata_3	C4_C2C2gata_4	112	47	43	2.4913506984807228	4.324923759357107
C3_C2C2gata_1-C4_C2C2gata_1	C3_C2H2_26	141	81	40	2.477117500465231	1.815349623024289
C3_C2C2gata_46	C4_ND_3	110	32	65	2.4119095530943304	3.334023956861922
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C4_C2C2gata_5	232	112	85	2.3777681789032843	-0.8687100607179723
C3_C2H2_26	C3_ND_2	100	40	45	2.3570226039551585	3.3658267680291654
C3_C2C2gata_3	C3_C2H2_26	102	47	40	2.352454580473657	3.4482999843940054
C1_C3H_3	C3_C2C2gata_46	107	65	32	2.3461302016463033	3.1053991670513064
C3_C2C2gata_46	C4_C2C2gata_5	122	32	85	2.33924321598448	2.4516398329428424
C4_ND_3	C4_ND_3	151	65	65	2.3230769230769233	5.073449681146213
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C3_C2C2gata_46	139	112	32	2.3218320391141867	1.7421133674793208
C1_ND_1-C4_ND_1	C3_C2C2gata_46	109	69	32	2.31967404631759	2.69732544456751
C2_bZIP_3-C3_bZIP_6-C4_bZIP_1	C3_ND_2	99	42	45	2.277216345829769	3.387469185138047
C3_C2C2gata_46	C4_CCAATHAP3_1	99	32	61	2.2407597145523335	3.516485006040421
C2_bZIP_3-C3_bZIP_6-C4_bZIP_1	C3_C2C2gata_1-C4_C2C2gata_1	128	42	81	2.1945365327941957	1.4995144335587272
C1_C3H_3	C3_C2H2_26	110	65	40	2.1572774865200244	2.183292747614488
C3_C2C2gata_46	C3_C2H2_26	76	32	40	2.1242645786248002	3.2023866131882968
C4_C2C2gata_4	C4_C2C2gata_5	128	43	85	2.117221419452318	1.0024099561994895
C1_ND_1-C4_ND_1	C3_C2H2_26	111	69	40	2.1128488906645946	1.554948426418741
C2_bZIP_3-C3_bZIP_6-C4_bZIP_1	C4_ND_3	110	42	65	2.1052872564651204	2.0737487458625217
C3_C2C2gata_1-C4_C2C2gata_1	C3_C2H2_41-C5_C2H2_8	135	81	51	2.100420126042015	0.9079905261307695
C1_C3H_3	C2_bZIP_3-C3_bZIP_6-C4_bZIP_1	109	65	42	2.086148281406347	2.2254670241538466
C3_C2H2_26	C4_ND_3	106	40	65	2.078831032464751	1.7559055819815235
C3_C2H2_26	C4_CCAATHAP3_1	101	40	61	2.0446852337017627	1.616259686386047
C1_ND_1-C4_ND_1	C2_bZIP_3-C3_bZIP_6-C4_bZIP_1	110	69	42	2.043353446109627	1.7220902683418777
C3_C2C2gata_3	C3_C2H2_41-C5_C2H2_8	100	47	51	2.0425184255141673	2.167408389477023
C2_bZIP_3-C3_bZIP_6-C4_bZIP_1	C3_C2C2gata_3	90	42	47	2.025671114728547	2.770348110013726
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C3_C2H2_26	135	112	40	2.0169482782517894	0.23493518369970004
C3_ND_2	C4_bHLH_15	80	45	35	2.0158105227158787	3.1261108392654857
C3_C2H2_26	C4_C2C2gata_5	116	40	85	1.9893835876531023	0.692599166410725
C1_C2C2gata_1-C2_C2C2gata_1-C3_C2C2gata_2-C4_C2C2gata_2	C4_C2C2gata_4	138	112	43	1.9885469410796106	0.15930755354207565
