bin	tar	beg	group	zscore	kmer_family
100	1.26	1.26	zscore_tar	1.51590384222626	AP2EREBP
125	1.19	1.19	zscore_tar	0.674672085552716	AP2EREBP
150	1.18	1.18	zscore_tar	0.554496120313641	AP2EREBP
175	1.2	1.2	zscore_tar	0.794848050791793	AP2EREBP
200	1.2	1.2	zscore_tar	0.794848050791793	AP2EREBP
225	1.26	1.26	zscore_tar	1.51590384222626	AP2EREBP
250	1.22	1.22	zscore_tar	1.03519998126995	AP2EREBP
275	1.2	1.2	zscore_tar	0.794848050791793	AP2EREBP
300	1.21	1.21	zscore_tar	0.915024016030871	AP2EREBP
325	1.18	1.18	zscore_tar	0.554496120313641	AP2EREBP
350	1.23	1.23	zscore_tar	1.15537594650903	AP2EREBP
375	1.19	1.19	zscore_tar	0.674672085552716	AP2EREBP
400	1.19	1.19	zscore_tar	0.674672085552716	AP2EREBP
425	1.18	1.18	zscore_tar	0.554496120313638	AP2EREBP
450	1.13	1.13	zscore_tar	-0.0463837058817504	AP2EREBP
475	1.14	1.14	zscore_tar	0.0737922593573299	AP2EREBP
500	1.07	1.07	zscore_tar	-0.767439497316214	AP2EREBP
525	1.05	1.05	zscore_tar	-1.00779142779437	AP2EREBP
550	1.05	1.05	zscore_tar	-1.00779142779437	AP2EREBP
575	1.04	1.04	zscore_tar	-1.12796739303345	AP2EREBP
600	1.04	1.04	zscore_tar	-1.12796739303345	AP2EREBP
625	1.07	1.07	zscore_tar	-0.767439497316214	AP2EREBP
650	1.07	1.07	zscore_tar	-0.767439497316214	AP2EREBP
675	1.08	1.08	zscore_tar	-0.647263532077136	AP2EREBP
700	1.08	1.08	zscore_tar	-0.647263532077136	AP2EREBP
725	1.07	1.07	zscore_tar	-0.767439497316214	AP2EREBP
750	1.09	1.09	zscore_tar	-0.527087566838058	AP2EREBP
775	1.12	1.12	zscore_tar	-0.166559671120825	AP2EREBP
800	1.12	1.12	zscore_tar	-0.166559671120825	AP2EREBP
825	1.14	1.14	zscore_tar	0.0737922593573272	AP2EREBP
850	1.18	1.18	zscore_tar	0.554496120313638	AP2EREBP
875	1.21	1.21	zscore_tar	0.915024016030871	AP2EREBP
900	1.21	1.21	zscore_tar	0.915024016030871	AP2EREBP
925	1.22	1.22	zscore_tar	1.03519998126995	AP2EREBP
950	1.22	1.22	zscore_tar	1.03519998126995	AP2EREBP
975	1.25	1.25	zscore_tar	1.39572787698718	AP2EREBP
1000	1.28	1.28	zscore_tar	1.75625577270441	AP2EREBP
1025	1.29	1.29	zscore_tar	1.87643173794349	AP2EREBP
1050	1.29	1.29	zscore_tar	1.87643173794349	AP2EREBP
1075	1.2	1.2	zscore_tar	0.794848050791793	AP2EREBP
1100	1.19	1.19	zscore_tar	0.674672085552716	AP2EREBP
1125	1.15	1.15	zscore_tar	0.193968224596405	AP2EREBP
1150	1.09	1.09	zscore_tar	-0.527087566838058	AP2EREBP
1175	1.07	1.07	zscore_tar	-0.767439497316217	AP2EREBP
1200	1.06	1.06	zscore_tar	-0.887615462555292	AP2EREBP
1225	1.07	1.07	zscore_tar	-0.767439497316214	AP2EREBP
1250	1.07	1.07	zscore_tar	-0.767439497316214	AP2EREBP
1275	1.07	1.07	zscore_tar	-0.767439497316214	AP2EREBP
1300	1.04	1.04	zscore_tar	-1.12796739303345	AP2EREBP
1325	1.01	1.01	zscore_tar	-1.48849528875068	AP2EREBP
1350	1	1	zscore_tar	-1.60867125398976	AP2EREBP
1375	1	1	zscore_tar	-1.60867125398976	AP2EREBP
1400	1	1	zscore_tar	-1.60867125398976	AP2EREBP
1425	1.04	1.04	zscore_tar	-1.12796739303345	AP2EREBP
1450	1.05	1.05	zscore_tar	-1.00779142779437	AP2EREBP
1475	1.06	1.06	zscore_tar	-0.887615462555292	AP2EREBP
1500	1.06	1.06	zscore_tar	-0.887615462555292	AP2EREBP
100	1.26	1.26	zscore_beg	1.51590384222626	AP2EREBP
125	1.19	1.19	zscore_beg	0.674672085552716	AP2EREBP
150	1.18	1.18	zscore_beg	0.554496120313641	AP2EREBP
175	1.2	1.2	zscore_beg	0.794848050791793	AP2EREBP
200	1.2	1.2	zscore_beg	0.794848050791793	AP2EREBP
225	1.26	1.26	zscore_beg	1.51590384222626	AP2EREBP
250	1.22	1.22	zscore_beg	1.03519998126995	AP2EREBP
275	1.2	1.2	zscore_beg	0.794848050791793	AP2EREBP
300	1.21	1.21	zscore_beg	0.915024016030871	AP2EREBP
325	1.18	1.18	zscore_beg	0.554496120313641	AP2EREBP
350	1.23	1.23	zscore_beg	1.15537594650903	AP2EREBP
375	1.19	1.19	zscore_beg	0.674672085552716	AP2EREBP
400	1.19	1.19	zscore_beg	0.674672085552716	AP2EREBP
425	1.18	1.18	zscore_beg	0.554496120313638	AP2EREBP
450	1.13	1.13	zscore_beg	-0.0463837058817504	AP2EREBP
475	1.14	1.14	zscore_beg	0.0737922593573299	AP2EREBP
500	1.07	1.07	zscore_beg	-0.767439497316214	AP2EREBP
525	1.05	1.05	zscore_beg	-1.00779142779437	AP2EREBP
550	1.05	1.05	zscore_beg	-1.00779142779437	AP2EREBP
575	1.04	1.04	zscore_beg	-1.12796739303345	AP2EREBP
600	1.04	1.04	zscore_beg	-1.12796739303345	AP2EREBP
625	1.07	1.07	zscore_beg	-0.767439497316214	AP2EREBP
650	1.07	1.07	zscore_beg	-0.767439497316214	AP2EREBP
675	1.08	1.08	zscore_beg	-0.647263532077136	AP2EREBP
700	1.08	1.08	zscore_beg	-0.647263532077136	AP2EREBP
725	1.07	1.07	zscore_beg	-0.767439497316214	AP2EREBP
750	1.09	1.09	zscore_beg	-0.527087566838058	AP2EREBP
775	1.12	1.12	zscore_beg	-0.166559671120825	AP2EREBP
800	1.12	1.12	zscore_beg	-0.166559671120825	AP2EREBP
825	1.14	1.14	zscore_beg	0.0737922593573272	AP2EREBP
850	1.18	1.18	zscore_beg	0.554496120313638	AP2EREBP
875	1.21	1.21	zscore_beg	0.915024016030871	AP2EREBP
900	1.21	1.21	zscore_beg	0.915024016030871	AP2EREBP
925	1.22	1.22	zscore_beg	1.03519998126995	AP2EREBP
950	1.22	1.22	zscore_beg	1.03519998126995	AP2EREBP
975	1.25	1.25	zscore_beg	1.39572787698718	AP2EREBP
1000	1.28	1.28	zscore_beg	1.75625577270441	AP2EREBP
1025	1.29	1.29	zscore_beg	1.87643173794349	AP2EREBP
1050	1.29	1.29	zscore_beg	1.87643173794349	AP2EREBP
1075	1.2	1.2	zscore_beg	0.794848050791793	AP2EREBP
1100	1.19	1.19	zscore_beg	0.674672085552716	AP2EREBP
1125	1.15	1.15	zscore_beg	0.193968224596405	AP2EREBP
1150	1.09	1.09	zscore_beg	-0.527087566838058	AP2EREBP
1175	1.07	1.07	zscore_beg	-0.767439497316217	AP2EREBP
1200	1.06	1.06	zscore_beg	-0.887615462555292	AP2EREBP
1225	1.07	1.07	zscore_beg	-0.767439497316214	AP2EREBP
1250	1.07	1.07	zscore_beg	-0.767439497316214	AP2EREBP
1275	1.07	1.07	zscore_beg	-0.767439497316214	AP2EREBP
1300	1.04	1.04	zscore_beg	-1.12796739303345	AP2EREBP
1325	1.01	1.01	zscore_beg	-1.48849528875068	AP2EREBP
1350	1	1	zscore_beg	-1.60867125398976	AP2EREBP
1375	1	1	zscore_beg	-1.60867125398976	AP2EREBP
1400	1	1	zscore_beg	-1.60867125398976	AP2EREBP
1425	1.04	1.04	zscore_beg	-1.12796739303345	AP2EREBP
1450	1.05	1.05	zscore_beg	-1.00779142779437	AP2EREBP
1475	1.06	1.06	zscore_beg	-0.887615462555292	AP2EREBP
1500	1.06	1.06	zscore_beg	-0.887615462555292	AP2EREBP
100	1.13	1.13	zscore_tar	-0.0534101287318466	BZR
125	1.1	1.1	zscore_tar	-0.330171704887775	BZR
150	1.1	1.1	zscore_tar	-0.330171704887775	BZR
175	1.09	1.09	zscore_tar	-0.422425563606419	BZR
200	1.07	1.07	zscore_tar	-0.606933281043706	BZR
225	1.03	1.03	zscore_tar	-0.97594871591828	BZR
250	1.03	1.03	zscore_tar	-0.97594871591828	BZR
275	1.03	1.03	zscore_tar	-0.97594871591828	BZR
