TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C1_E2FDP_1	C2_AP2EREBP_3-C3_AP2EREBP_24	1529	488	289	4.07144575585326	3.5362698745941334
C1_E2FDP_1	C3_AP2EREBP_22	1529	488	289	4.07144575585326	3.2513909996893666
C1_E2FDP_1	C3_Trihelix_21	1560	488	305	4.043568155625141	2.686888303518404
C1_E2FDP_1	C3_FAR1_4	1825	488	443	3.9251033341800587	-1.8879941853161792
C1_E2FDP_1	C3_ARF_7	1502	488	305	3.8932303652236935	2.285864054517457
C1_E2FDP_1	C3_Trihelix_28	1206	488	218	3.697508235684585	4.977807268804775
C1_E2FDP_1	C2_AP2EREBP_22	1132	488	196	3.6602308757189634	4.645225348413875
C2_AP2EREBP_3-C3_AP2EREBP_24	C3_FAR1_4	1203	289	443	3.3621326399360743	0.9876403017198785
C3_AP2EREBP_22	C3_FAR1_4	1203	289	443	3.3621326399360743	0.6497146515274717
C1_C3H_6	C1_E2FDP_1	1234	277	488	3.356335481990562	-0.27035514222523643
C3_FAR1_4	C3_Trihelix_21	1218	443	305	3.313565085723083	-0.3757207677330951
C1_E2FDP_1	C1_bZIP_2	1263	488	301	3.295415588624335	-1.2200404522112784
C3_ARF_7	C3_FAR1_4	1208	305	443	3.286360117860004	-0.21235300889309405
C1_E2FDP_1	C1_bHLH_19	1251	488	299	3.275003772008899	-1.354896492963667
C2_AP2EREBP_3-C3_AP2EREBP_24	C3_AP2EREBP_22	930	289	289	3.2179930795847755	3.474215662156714
C1_E2FDP_1	C1_TCP_21	1125	488	259	3.164409862491589	-0.7812021783751378
C2_AP2EREBP_3-C3_AP2EREBP_24	C3_Trihelix_21	939	289	305	3.162763740710131	2.767173612699155
C3_AP2EREBP_22	C3_Trihelix_21	939	289	305	3.162763740710131	2.4747187763550027
C2_AP2EREBP_3-C3_AP2EREBP_24	C3_ARF_7	924	289	305	3.112240358270672	2.5030312204092646
C3_AP2EREBP_22	C3_ARF_7	924	289	305	3.112240358270672	2.5843215492397498
C3_FAR1_4	C3_Trihelix_28	964	443	218	3.1020366455045	1.207190208680808
C1_E2FDP_1	C3_AP2EREBP_53	982	488	209	3.0748818551947257	0.6901558418437352
C3_ARF_7	C3_Trihelix_21	932	305	305	3.055737704918033	1.5851490026118054
C1_E2FDP_1	C3_AP2EREBP_86	833	488	160	2.9810900780215763	2.5273618918911174
C1_E2FDP_1	C3_NLP_9	833	488	160	2.9810900780215763	2.7954782143302537
C1_AP2EREBP_14-C3_AP2EREBP_64	C1_E2FDP_1	875	177	488	2.97722398334952	1.7029988798536306
C1_E2FDP_1	C3_C3H_1	874	488	177	2.9738214416542634	1.6143058403473898
C2_AP2EREBP_3-C3_AP2EREBP_24	C3_Trihelix_28	740	289	218	2.948183773495067	4.49411046705463
C3_AP2EREBP_22	C3_Trihelix_28	740	289	218	2.948183773495067	4.3403152659832145
C1_bHLH_19	C3_FAR1_4	1067	299	443	2.9317501912228296	-2.09243516936894
C1_AP2EREBP_27	C1_E2FDP_1	918	201	488	2.931127712125625	0.367511551258849
C1_E2FDP_1	C1_E2FDP_2	835	488	168	2.916231009060244	1.7441096074124023
C1_bZIP_2	C3_FAR1_4	1057	301	443	2.8946087887479903	-2.5361653962970987
C1_E2FDP_1	C1_TCP_20-C3_TCP_12	953	488	228	2.8570350356108833	-1.5382105554736811
C1_bHLH_19	C2_AP2EREBP_3-C3_AP2EREBP_24	837	299	289	2.8473505767984886	1.2281963508156721
C1_bHLH_19	C3_AP2EREBP_22	837	299	289	2.8473505767984886	0.7458464715779617
C1_E2FDP_1	C3_LOBAS2_13	800	488	162	2.8452639985087993	1.8010512131264067
C3_Trihelix_21	C3_Trihelix_28	733	305	218	2.8426658236257296	3.2617343448671705
C3_ARF_7	C3_Trihelix_28	729	305	218	2.8271533225418235	3.3350034955782526
