"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Up_regulated","Down_regulated","Negative"
"Mp6g17640",592.070952251685,0.270291855340657,0.178985751834226,1.51013056944889,0.131010110590999,0.264244879198486,"NO","NO","YES"
"Mp6g17650",1153.00601517703,0.517844932839887,0.125273192648308,4.13372503639852,3.56930470288252e-05,0.000238283848630824,"NO","NO","NO"
"Mp6g17670",297.965923565776,-0.77793962953966,0.223190044460701,-3.4855480737029,0.000491129965590795,0.00248458346282068,"NO","NO","NO"
"Mp6g17680",133.632843079807,-0.387194835255474,0.281065451897784,-1.37759668661194,0.168327844516222,0.318223481961433,"NO","NO","YES"
"Mp6g17700",354.975257231259,-0.0813257784276583,0.291319502722176,-0.279163522070187,0.780119336367777,0.880473773805429,"NO","NO","YES"
"Mp6g17710",472.037943640458,0.0302050371862828,0.294231637850611,0.102657339662496,0.918234932712653,0.95981287277059,"NO","NO","YES"
"Mp6g17720",83.0820387828544,0.0547265443417698,0.725213699978733,0.0754626454841858,0.939846617345719,0.970189012610946,"NO","NO","YES"
"Mp6g17780",16285.6641318167,-0.708029608082798,0.108248123998379,-6.54080257403262,6.11895642987007e-11,1.04127456266471e-09,"NO","NO","NO"
"Mp6g17800",2878.85516549944,-0.443286774957417,0.131766143543378,-3.36419328240782,0.000767677601911302,0.00368274416619646,"NO","NO","NO"
"Mp6g17870",1422.46888207403,-0.385315330907412,0.0874750574336558,-4.4048594217803,1.05852499661538e-05,8.01859688124836e-05,"NO","NO","NO"
"Mp6g17880",44.0777013448042,-0.215821467652409,0.437961230831105,-0.492786695395051,0.622163312484027,0.773180144976488,"NO","NO","YES"
"Mp6g17890",104.258352599059,-0.533188606174718,0.357338403477042,-1.49211112208088,0.135670016660238,0.270093781331085,"NO","NO","YES"
"Mp6g17970",1444.11128465075,0.0465844320238703,0.134620112318718,0.346043627668206,0.729309927654048,0.850539354018143,"NO","NO","YES"
"Mp6g17980",1465.87809661129,0.212997871819757,0.11280037852365,1.88827266900616,0.058989354486755,0.143199581564209,"NO","NO","YES"
"Mp6g17990",11096.9357967648,-0.140234028861875,0.0829606878934754,-1.69036723805787,0.090957718810157,0.200884424666368,"NO","NO","YES"
"Mp6g18000",1977.3002745657,-0.334096486337342,0.213114382373019,-1.56768624724992,0.11695437279951,0.242821891297428,"NO","NO","YES"
"Mp6g18010",600.778400675213,0.230145362608037,0.158202076739313,1.45475563501782,0.14573692431925,0.28537144527927,"NO","NO","YES"
"Mp6g18020",138.967639088773,0.204728763837289,0.272782764638157,0.750519425627421,0.452941928696447,0.630854086812459,"NO","NO","YES"
"Mp6g18030",100.691860765665,0.85013503750636,0.224763659721941,3.78235093056447,0.00015535413104638,0.000897954437259807,"NO","NO","NO"
"Mp6g18120",1394.74265944921,0.281274798826285,0.216780901375072,1.29750728519957,0.194456700098901,0.353011872806778,"NO","NO","YES"
"Mp6g18130",266.186214195229,0.154839515813248,0.305802025366519,0.506339078780349,0.612618633805104,0.766612319040984,"NO","NO","YES"
"Mp6g18140",8138.7561702199,-0.684808460222931,0.0764571345651565,-8.95676334350904,3.34348277178378e-19,1.07045521194738e-17,"NO","NO","NO"
"Mp6g18150",2413.30111811479,-0.114220047530112,0.186115430289757,-0.613705415785712,0.539410008919415,0.706874678502296,"NO","NO","YES"
"Mp6g18180",217.573800383427,-1.02834544879222,0.262088112283134,-3.92366307587922,8.72126829782331e-05,0.000534250772777438,"NO","YES","NO"
"Mp6g18190",2536.8209370839,-0.327886754505122,0.131981002105197,-2.48434812037398,0.0129788859489524,0.0415422277827153,"NO","NO","NO"
"Mp6g18200",4069.86809596841,0.706756444186654,0.311567279049345,2.26839110430053,0.0233053794851819,0.067300652635594,"NO","NO","YES"
"Mp6g18210",1252.40204698976,0.184326526956227,0.130134994069606,1.41642552238974,0.156650955746824,0.301523609743192,"NO","NO","YES"
"Mp6g18220",995.945250548186,0.0206678134612098,0.160027406943247,0.129151711297425,0.897237604904442,0.949252641647212,"NO","NO","YES"
"Mp6g18230",2916.59594080215,1.28416860215609,0.0945864806918188,13.5766611968592,5.50805850231091e-42,4.77552692631015e-40,"YES","NO","NO"
"Mp6g18250",1491.58293121891,-0.143436179041371,0.259179284996005,-0.553424549510512,0.579972732389591,0.739471459352036,"NO","NO","YES"
"Mp6g18280",1229.66319290925,-0.167934333286797,0.154599469543553,-1.08625426583037,0.277366514782808,0.45274312731016,"NO","NO","YES"
"Mp6g18360",1579.25517333728,-0.22073557309022,0.0974123618223568,-2.26599138919101,0.0234519104647921,0.0675792800826783,"NO","NO","YES"
"Mp6g18370",160.36170186028,-0.219695510020232,0.224603042525078,-0.978150195786868,0.328000044741431,0.509545452712362,"NO","NO","YES"
"Mp6g18380",3766.41746689594,0.257189051328168,0.108913898691223,2.36139789704263,0.0182061845940382,0.0549842513623151,"NO","NO","YES"
"Mp6g18390",2129.98933229765,-0.16857157600772,0.0767073920706394,-2.1975923239899,0.0279781707276448,0.0781021649595688,"NO","NO","YES"
"Mp6g18400",1035.07896606451,-0.0346490854849859,0.123637519804796,-0.28024733543419,0.779287752603306,0.880250182067663,"NO","NO","YES"
"Mp6g18410",6589.13970630734,0.182686425810461,0.128022254068085,1.42698960536427,0.15358289081837,0.297022617815321,"NO","NO","YES"
"Mp6g18430",3333.90232037029,-0.0304134883243313,0.100876524396242,-0.301492230292028,0.763039173880623,0.871282980972464,"NO","NO","YES"
"Mp6g18440",24971.6806403964,-0.0870262391521482,0.184190138510943,-0.472480447952851,0.636583894326155,0.784018934096537,"NO","NO","YES"
"Mp6g18450",98.2875930688895,0.268817534074169,0.384431248843718,0.69926036159316,0.484389334004496,0.660116625666063,"NO","NO","YES"
"Mp6g18480",12375.0338003742,1.36944099917926,0.120355794098014,11.3782723087186,5.36520800384349e-30,2.80739826738559e-28,"YES","NO","NO"
"Mp6g18490",1800.78558168754,-0.0787420583725198,0.225533863963959,-0.349136298153003,0.72698698711217,0.848805698353747,"NO","NO","YES"
"Mp6g18500",1769.01570009561,0.158752796118795,0.137864221411091,1.15151555997561,0.249520197636751,0.420994447092234,"NO","NO","YES"
"Mp6g18510",591.608603881242,0.397892234805779,0.118056795283666,3.37034589029565,0.000750738849516039,0.00361390949445497,"NO","NO","NO"
"Mp6g18520",1289.10345459885,0.111532861092699,0.159297111012011,0.700156207379614,0.483829757042398,0.659867574158543,"NO","NO","YES"
"Mp6g18530",574.490206046341,-0.204734937921179,0.272128051338663,-0.752347789630798,0.451841935567732,0.6298531288198,"NO","NO","YES"
"Mp6g18540",5390.55100857087,0.0705514735457734,0.0749258827265809,0.941616848255622,0.34638884062781,0.529184134916672,"NO","NO","YES"
"Mp6g18550",302.988661655841,0.622122960461428,0.140042583974291,4.44238418633891,8.8967522431209e-06,6.85315325186706e-05,"NO","NO","NO"
"Mp6g18560",103.930774728582,0.142826789133906,0.287074251670787,0.497525599396833,0.618818455218678,0.770831903992425,"NO","NO","YES"
"Mp6g18570",2907.03037106106,0.338120910305851,0.221239434446537,1.52830308553134,0.126437304191832,0.257029316993083,"NO","NO","YES"
"Mp6g18580",1900.49269346512,0.127070743351373,0.063452873009584,2.00260031302569,0.045220206254138,0.115884705477163,"NO","NO","YES"
"Mp6g18590",3993.84735266102,-0.153976091014432,0.0941456221249446,-1.63550983613539,0.101942214425335,0.219003368230083,"NO","NO","YES"
"Mp6g18620",51.5997440567715,0.195483392588809,0.382449385016871,0.511135329921332,0.609256298493214,0.763971471032531,"NO","NO","YES"
"Mp6g18650",383.427864812412,-1.60877765162772,0.402396808504744,-3.9979880993732,6.38831621973376e-05,0.000401059302632123,"NO","YES","NO"
"Mp6g18680",463.959166786326,0.319361571174134,0.127368811681935,2.50737654655711,0.0121631061628843,0.0394089948179869,"NO","NO","NO"
"Mp6g18720",1013.35670432524,0.0319334645882894,0.132397038916749,0.241194703820899,0.809404215490176,0.897438669414165,"NO","NO","YES"
"Mp6g18730",794.583469497303,-0.712248596555096,0.17427592104245,-4.08690192135955,4.37171819650644e-05,0.000285314663396173,"NO","NO","NO"
"Mp6g18740",42.1322349450201,0.0349561967177046,0.474674238655897,0.0736424980986701,0.94129485433321,0.970876960915538,"NO","NO","YES"
"Mp6g18760",107.66892968106,0.661315252370013,0.355631000614924,1.85955456983932,0.0629485718822381,0.150625128287112,"NO","NO","YES"
"Mp6g18770",534.49419320188,-0.529226730499069,0.213925582357324,-2.47388238782537,0.0133653688178231,0.0426141068869579,"NO","NO","NO"
"Mp6g18780",1911.01889933855,-1.33998653406734,0.0879652485036542,-15.2331353217479,2.13121157397072e-52,2.48181677212002e-50,"NO","YES","NO"
"Mp6g18800",337.454888331577,-0.0610591569717248,0.18116396223628,-0.337038096418367,0.736088181704028,0.855312610904604,"NO","NO","YES"
"Mp6g18820",3637.47540043624,-0.14377544485887,0.12312606983247,-1.16770920288852,0.242924083368396,0.413003971552648,"NO","NO","YES"
"Mp6g18840",1008.06118440139,-0.00457231192861268,0.108082317514274,-0.0423039775031548,0.966256374537536,0.983666322489953,"NO","NO","YES"
"Mp6g18850",71.7140378892102,0.399353333502789,0.370758372881963,1.07712559637845,0.281424159290086,0.457222837374866,"NO","NO","YES"
"Mp6g18860",726.743839849003,-0.279469383983256,0.271719142542571,-1.02852298652264,0.303703883782603,0.482143107667703,"NO","NO","YES"
"Mp6g18870",10196.5430228726,0.0378465375762607,0.168169497458936,0.225049953458427,0.821940413608766,0.905415665965194,"NO","NO","YES"
"Mp6g18880",805.796646714531,-0.165473630543666,0.119256234857382,-1.38754699694784,0.165275030788606,0.314001410061911,"NO","NO","YES"
"Mp6g18890",1842.78852959817,-0.139313358559482,0.0789956065608255,-1.76355831197034,0.0778063716114071,0.178035847043016,"NO","NO","YES"
"Mp6g18900",1193.22642424998,-0.172970413669266,0.236917159003651,-0.730088164135889,0.465336295583008,0.642705176620346,"NO","NO","YES"
"Mp6g18910",2750.4593101821,0.233253962531866,0.05475173114398,4.26021164369178,2.0423341821219e-05,0.00014328910463818,"NO","NO","NO"
"Mp6g18930",35.3180980207921,-1.06071581198213,0.459365776983043,-2.30908758364313,0.0209387216175623,0.06165347926956,"NO","NO","YES"
"Mp6g18940",66.2887741054551,0.645854290416997,0.313021016041538,2.06329370016259,0.0390847322549282,0.102846355720877,"NO","NO","YES"
"Mp6g18950",301.786268237563,-0.0527520496912623,0.161347685558946,-0.326946429436016,0.743708403469758,0.85973415244903,"NO","NO","YES"
"Mp6g18960",1229.774643861,0.184028869945432,0.153582719211718,1.19823943012588,0.230823819115682,0.398159355715374,"NO","NO","YES"
"Mp6g18970",2751.06176576855,-0.292216036684351,0.118699230093212,-2.46181914115937,0.0138234353576539,0.0437852707141901,"NO","NO","NO"
"Mp6g18980",770.950051891397,0.150463107535296,0.24575832314925,0.61224012927497,0.540378894819104,0.707889071924084,"NO","NO","YES"
"Mp6g18990",466.662570901423,-0.192222879753515,0.208023427373465,-0.924044383753068,0.355463207919691,0.539163833950975,"NO","NO","YES"
"Mp6g19010",3872.54483015234,0.00166116259787934,0.20843156380227,0.00796982264862347,0.99364106887424,0.99640933863134,"NO","NO","YES"
"Mp6g19040",29.6768597313874,0.0873138000294228,0.787675288143139,0.110849992812718,0.911735301067467,0.95729865175345,"NO","NO","YES"
"Mp6g19070",526.307261872672,-0.308114872220941,0.238295798435583,-1.2929933059824,0.196013374315223,0.354861585141932,"NO","NO","YES"
"Mp6g19100",2762.64191728407,-0.132512890896093,0.146705368721327,-0.903258633621014,0.366388645518804,0.551439981179974,"NO","NO","YES"
"Mp6g19130",26.8531237979309,1.12147850596076,0.553637766841836,2.02565390789379,0.0428002631191462,0.110662064721206,"NO","NO","YES"
"Mp6g19140",2020.51687523452,0.111979614378345,0.136149618388976,0.82247468412598,0.410806789114045,0.59282748646539,"NO","NO","YES"
"Mp6g19150",3357.9090084432,-0.119722864500282,0.100281339398639,-1.19386981883398,0.232528895164989,0.400344719056346,"NO","NO","YES"
"Mp6g19160",1179.64853253588,0.343261090608193,0.090401813805506,3.79705977301184,0.000146422492310984,0.000853807738669546,"NO","NO","NO"
"Mp6g19170",21477.7132771891,10.5728507697653,0.943972710651635,11.2003775643755,4.05999444283634e-29,2.02624428537857e-27,"YES","NO","NO"
"Mp6g19200",891.900982086151,0.0985535282480199,0.111396866664856,0.88470646615693,0.376314967299323,0.560740411097922,"NO","NO","YES"
"Mp6g19210",14977.7536874154,0.0172986070690235,0.0995283622147838,0.173805804537332,0.862018082468002,0.929555223200629,"NO","NO","YES"
"Mp6g19220",46.7449655438051,0.927264072245872,2.04058096205526,0.454411802074217,0.649532459372967,0.793412849900463,"NO","NO","YES"
"Mp6g19230",6265.59435224111,0.895151982252082,0.208086301675873,4.30183041864247,1.69392936527532e-05,0.000121868522112297,"NO","NO","NO"
"Mp6g19260",52.8065203557223,-1.43717298382608,0.556882229341472,-2.58074851037279,0.00985863713720612,0.0330513383899899,"NO","YES","NO"
"Mp6g19320",24.3028467772338,-0.223127751314906,0.585456141923736,-0.381117790620039,0.703115846870931,0.831750824532708,"NO","NO","YES"
"Mp6g19360",1465.59939502631,0.287456165262169,0.160623747536862,1.78962432187183,0.0735143258048317,0.170248228097054,"NO","NO","YES"
"Mp6g19380",835.491755275149,-0.0923247059644058,0.176258127120625,-0.523803965653294,0.600414894877622,0.756842632002165,"NO","NO","YES"
"Mp6g19410",342.185067488497,-0.370943986726143,0.15997637717077,-2.31874226236648,0.0204090155085047,0.0603781534769662,"NO","NO","YES"
"Mp6g19420",847.43381222559,0.126131868976962,0.426397158044508,0.295808418506851,0.767376393533339,0.874312006402415,"NO","NO","YES"
"Mp6g19430",6774.09661979744,0.163817309834917,0.0727836208537295,2.25074416349984,0.0244017458593089,0.0697578669836032,"NO","NO","YES"
"Mp6g19440",5266.32471227387,0.330462818814149,0.221356252674613,1.49290031260115,0.1354632833134,0.269949009992959,"NO","NO","YES"
"Mp6g19470",30583.8205706116,0.7083989015227,0.201704289484904,3.51206661658882,0.000444636532019534,0.00227842654328215,"NO","NO","NO"
"Mp6g19490",240.818432669945,-0.237483666860054,0.208054890297562,-1.14144717540839,0.253683882579358,0.426566530870113,"NO","NO","YES"
"Mp6g19500",1313.49754336454,0.133858910609167,0.0856606423671226,1.56266526738706,0.11813134793302,0.244709478679528,"NO","NO","YES"
"Mp6g19510",849.83730870039,0.438532882709474,0.124087519358852,3.53406116082691,0.0004092263718689,0.00211799165362039,"NO","NO","NO"
"Mp6g19520",1832.35987824513,-0.668199567373023,0.109539259876182,-6.10009204123093,1.0600740597161e-09,1.54308329427791e-08,"NO","NO","NO"
"Mp6g19530",198.547644052074,-0.755753653890941,0.213336759379288,-3.54253836089868,0.000396295779114471,0.00206365684538434,"NO","NO","NO"
"Mp6g19550",916.335549247718,0.913584161593294,0.161669893754289,5.65092325094112,1.59588339287027e-08,1.96637997308227e-07,"NO","NO","NO"
"Mp6g19560",61.6937953239922,0.120609511392494,0.649414018996773,0.185720523216936,0.852663933117984,0.923913719902884,"NO","NO","YES"
"Mp6g19570",202.344730136987,0.118777714765718,0.267104851661434,0.44468572557519,0.656546886415917,0.798205109196342,"NO","NO","YES"
"Mp6g19580",2510.98243958219,1.31220819602444,0.0716545078407386,18.3129887507007,6.51913462896203e-75,1.24894001810985e-72,"YES","NO","NO"
"Mp6g19590",618.614363614861,0.130602086563112,0.0902449869651974,1.44719491857734,0.147842339337668,0.288211276325755,"NO","NO","YES"
"Mp6g19610",42989.3762316529,-0.0973018526317553,0.0949089911949603,-1.02521216806403,0.305263088023092,0.484230096092186,"NO","NO","YES"
"Mp6g19620",937.160602982132,0.123556873631321,0.211460836797616,0.58430145034172,0.559017516573903,0.722368370524894,"NO","NO","YES"
"Mp6g19640",471.603087267962,1.29515694676909,0.132667065075218,9.7624602310662,1.63148521477312e-22,6.16788981666107e-21,"YES","NO","NO"
"Mp6g19650",4951.49836859287,-0.688136501274622,0.0569904155153723,-12.074600528031,1.43861171193557e-33,9.23666481857876e-32,"NO","NO","NO"
"Mp6g19660",12713.0873442679,0.00641249212177058,0.0903630887490797,0.0709636225425714,0.943426707475859,0.971802141633082,"NO","NO","YES"
"Mp6g19670",166.967622488348,0.145513469442149,0.315735997122805,0.46087069820408,0.644891375456113,0.789742437372696,"NO","NO","YES"
"Mp6g19690",358.834768496198,0.0627060081063174,0.142167197144152,0.441072268188109,0.659160679214574,0.79999086009101,"NO","NO","YES"
"Mp6g19710",1682.75714429909,0.0717346051961888,0.0843489285958929,0.850450697955654,0.395074559804663,0.579130645607773,"NO","NO","YES"
"Mp6g19720",1983.8732006668,-0.442315922156646,0.147293948926486,-3.00294700074478,0.00267378990947052,0.0108615856855988,"NO","NO","NO"
"Mp6g19740",50.7502831081054,-0.51995879486477,0.645621514678129,-0.805361629133428,0.42061102737518,0.601857340460473,"NO","NO","YES"
"Mp6g19760",61.1632703862252,0.252378099693066,0.343463564008397,0.734803123649228,0.462459404469436,0.640220606793468,"NO","NO","YES"
"Mp6g19790",15006.1129853695,9.49470996973445,0.508764151893006,18.6623014503019,1.00316164384817e-77,2.09044807116291e-75,"YES","NO","NO"
"Mp6g19800",3426.30828872977,5.11515435400583,0.311457276034434,16.4232938113807,1.30297485959173e-60,1.86466691352175e-58,"YES","NO","NO"
"Mp6g19810",1078.76544324493,-0.227638104174508,0.094812989837724,-2.40091684234533,0.016354052494075,0.050298662745889,"NO","NO","YES"
"Mp6g19820",1681.67674018828,0.161117075504998,0.0785962050351775,2.04993454115101,0.0403708189787627,0.105641849983062,"NO","NO","YES"
"Mp6g19830",2802.23756730418,0.30214847846923,0.078519699627828,3.84805953030093,0.000119057126196055,0.000707788060538908,"NO","NO","NO"
"Mp6g19840",324.531832108527,-0.327609195212347,0.122594394139471,-2.67230159675684,0.00753329075725019,0.0263100345823634,"NO","NO","NO"
"Mp6g19860",465.712668059682,0.746203836192567,0.141240152386045,5.28322735133425,1.26927710962125e-07,1.37058850073465e-06,"NO","NO","NO"
"Mp6g19870",389.604737352083,-0.0250223841325466,0.261650417468363,-0.095632884421337,0.923812146896161,0.962378589794124,"NO","NO","YES"
"Mp6g19880",766.362802236079,-0.19208386661928,0.156358066231281,-1.22848709535173,0.219264170759204,0.38351050217609,"NO","NO","YES"
"Mp6g19900",798.19009080897,0.377838815175776,0.090280119098446,4.18518295001097,2.84936517773484e-05,0.000194286794380795,"NO","NO","NO"
"Mp6g19980",77.2342171680775,0.0862735425730523,0.364714157940572,0.236551120088708,0.813005044467153,0.899555645050854,"NO","NO","YES"
"Mp6g19990",1589.81034797148,0.131809305389395,0.0827772220528274,1.59233786929061,0.111308808337923,0.23430590372094,"NO","NO","YES"
"Mp6g20000",731.586272395266,0.681676569904471,0.269288218615847,2.53140138624822,0.011360775820984,0.0372462862825415,"NO","NO","NO"
"Mp6g20010",1447.31704624168,-0.10421421602454,0.143906405605426,-0.724180522653613,0.468954914595389,0.646575330883811,"NO","NO","YES"
"Mp6g20020",156.514372013012,0.230959334761256,0.198812759703554,1.16169271582787,0.245360305583448,0.416044212665268,"NO","NO","YES"
"Mp6g20040",10244.2549443888,-0.56885453016226,0.148393428186252,-3.83342131194839,0.000126373237975894,0.000746796676954063,"NO","NO","NO"
"Mp6g20050",110.101146041222,0.392792464198207,0.546577908648593,0.71863948026985,0.47236308114415,0.64961545418898,"NO","NO","YES"
"Mp6g20060",223.561837561925,0.325253456177653,0.241259885650684,1.34814561194223,0.177611553559352,0.330772974784882,"NO","NO","YES"
"Mp6g20080",1001.63136785021,0.388442409227708,0.20025757783884,1.93971390955458,0.0524144681992945,0.130192190144546,"NO","NO","YES"
"Mp6g20090",1009.62489382602,-0.637537646703214,0.145151955750861,-4.39220845082849,1.12205040965666e-05,8.44595359055885e-05,"NO","NO","NO"
"Mp6g20100",864.874788518028,-1.12475639805649,0.182025264796582,-6.17912243837927,6.44588921822273e-10,9.70396351508867e-09,"NO","YES","NO"
