output_prefix	name	motif_id	cluster	total_tfbs	HS_mean_score	HS_bound	CK_mean_score	CK_bound	HS_CK_change	HS_CK_pvalue	HS_CK_highlighted
_C3_E2FDP_9	NA	C3_E2FDP_9	C_	118	17.0762	14	14.45759	12	0.29557	6.27611e-54	True
_C3_FAR1_4	NA	C3_FAR1_4	C_	714	11.57525	59	9.3715	48	0.23989	1.84349e-90	True
_C1_NAC_10-C10_NAC_40-C13_NAC_13-C2_NAC_44-C3_NAC_22-C4_NAC_40-C6_NAC_64	NA	C1_NAC_10-C10_NAC_40-C13_NAC_13-C2_NAC_44-C3_NAC_22-C4_NAC_40-C6_NAC_64	C_4	128	16.45479	19	13.75374	17	-0.04102	0.000145831	True
_C2_E2FDP_13-C6_E2FDP_16	NA	C2_E2FDP_13-C6_E2FDP_16	C_4	128	16.67981	19	13.82816	17	-0.0434	5.11406e-05	True
_C10_bHLH_20-C2_bHLH_26-C9_bHLH_8	NA	C10_bHLH_20-C2_bHLH_26-C9_bHLH_8	C_	186	12.11551	14	9.87548	12	0.29132	5.2634e-63	True
_C1_AP2EREBP_14-C10_AP2EREBP_49-C11_AP2EREBP_8-C2_AP2EREBP_44-C3_AP2EREBP_41-C4_AP2EREBP_40-C6_AP2EREBP_52	NA	C1_AP2EREBP_14-C10_AP2EREBP_49-C11_AP2EREBP_8-C2_AP2EREBP_44-C3_AP2EREBP_41-C4_AP2EREBP_40-C6_AP2EREBP_52	C_	184	8.85846	11	7.60185	12	-0.04351	5.71997e-08	True
_C3_AP2EREBP_46	NA	C3_AP2EREBP_46	C_	139	9.933	9	8.83574	10	-0.0784	3.87317e-16	True
_C5_C2C2gata_8	NA	C5_C2C2gata_8	C_	123	12.96626	13	11.45736	12	0.3039	2.206e-51	True
_C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	NA	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	C_	183	8.14829	8	7.06168	10	-0.05905	3.76411e-14	True
_C4_AP2EREBP_133	NA	C4_AP2EREBP_133	C_	90	12.833	7	11.01502	7	0.30295	8.32218e-47	True
_C1_FAR1_6-C10_FAR1_17-C2_FAR1_21-C3_FAR1_17-C4_FAR1_19-C6_FAR1_24-C9_FAR1_10	NA	C1_FAR1_6-C10_FAR1_17-C2_FAR1_21-C3_FAR1_17-C4_FAR1_19-C6_FAR1_24-C9_FAR1_10	C_	141	15.23475	17	13.31432	15	0.27871	9.04644e-54	True
_C6_bHLH_59	NA	C6_bHLH_59	C_	141	15.23787	17	13.32527	15	0.27648	1.85009e-53	True
_C2_AP2EREBP_148-C6_AP2EREBP_177	NA	C2_AP2EREBP_148-C6_AP2EREBP_177	C_	86	11.88379	10	10.84809	8	-0.14139	1.09541e-18	True
_C2_bHLH_50	NA	C2_bHLH_50	C_	141	16.24134	18	13.22413	18	-0.0911	2.15425e-16	True
_C1_Trihelix_4-C10_Trihelix_8-C13_Trihelix_2-C2_Trihelix_7-C3_Trihelix_8-C4_Trihelix_7-C6_Trihelix_8-C9_Trihelix_7	NA	C1_Trihelix_4-C10_Trihelix_8-C13_Trihelix_2-C2_Trihelix_7-C3_Trihelix_8-C4_Trihelix_7-C6_Trihelix_8-C9_Trihelix_7	C_2	178	10.14166	14	8.86348	15	-0.06677	1.29013e-18	True
_C10_AP2EREBP_159-C2_AP2EREBP_182-C3_AP2EREBP_161-C4_AP2EREBP_130-C6_AP2EREBP_213-C9_AP2EREBP_100	NA	C10_AP2EREBP_159-C2_AP2EREBP_182-C3_AP2EREBP_161-C4_AP2EREBP_130-C6_AP2EREBP_213-C9_AP2EREBP_100	C_	120	8.90781	5	7.86361	7	-0.12931	2.76232e-26	True
_C10_AP2EREBP_129-C3_AP2EREBP_122	NA	C10_AP2EREBP_129-C3_AP2EREBP_122	C_	219	10.52397	18	9.58227	19	-0.05427	2.76994e-11	True
_C3_C2C2gata_10	NA	C3_C2C2gata_10	C_	141	16.23892	18	13.22563	18	-0.09298	7.43389e-17	True
_C10_AP2EREBP_90	NA	C10_AP2EREBP_90	C_	123	12.96626	13	11.45736	12	0.3039	2.206e-51	True
_C10_C2H2_6	NA	C10_C2H2_6	C_	504	7.99388	20	6.48676	17	0.23765	3.17338e-70	True
_C10_AP2EREBP_83-C3_AP2EREBP_71	NA	C10_AP2EREBP_83-C3_AP2EREBP_71	C_	361	10.89739	20	8.98043	20	0.25134	3.22914e-73	True
_C10_Trihelix_46-C11_Trihelix_7-C13_Trihelix_12-C2_Trihelix_58-C3_Trihelix_43-C4_Trihelix_39-C5_Trihelix_19-C6_Trihelix_63-C9_Trihelix_29	NA	C10_Trihelix_46-C11_Trihelix_7-C13_Trihelix_12-C2_Trihelix_58-C3_Trihelix_43-C4_Trihelix_39-C5_Trihelix_19-C6_Trihelix_63-C9_Trihelix_29	C_	180	10.79394	17	8.50497	10	0.31078	4.52235e-64	True
_C3_Trihelix_30	NA	C3_Trihelix_30	C_	278	10.18682	23	8.0912	14	0.28857	3.07593e-63	True
_C4_AP2EREBP_94	NA	C4_AP2EREBP_94	C_	179	14.67986	21	11.96788	15	0.28442	4.44032e-63	True
_C10_C2H2_12-C13_C2H2_6-C2_C2H2_9-C4_C2H2_10-C6_C2H2_13-C9_C2H2_5	NA	C10_C2H2_12-C13_C2H2_6-C2_C2H2_9-C4_C2H2_10-C6_C2H2_13-C9_C2H2_5	C_	263	9.68083	15	8.50749	15	-0.05029	3.96596e-09	True
_C10_bZIP_66-C3_bZIP_57	NA	C10_bZIP_66-C3_bZIP_57	C_	175	12.23085	19	10.51282	17	-0.07505	1.58223e-14	True
_C10_C2C2gata_11-C2_C2C2gata_14-C3_C2C2gata_5-C6_C2C2gata_16-C9_C2C2gata_11	NA	C10_C2C2gata_11-C2_C2C2gata_14-C3_C2C2gata_5-C6_C2C2gata_16-C9_C2C2gata_11	C_	174	9.8046	12	9.64877	10	-0.03677	6.75209e-06	True
_C2_MYB_38-C6_MYB_40	NA	C2_MYB_38-C6_MYB_40	C_	657	11.78813	56	10.03545	52	0.19842	8.23878e-73	True
_C10_C2C2COlike_6-C11_C2C2COlike_1-C2_C2C2COlike_8-C3_C2C2COlike_4-C4_C2C2COlike_5-C6_C2C2COlike_9-C7_C2C2COlike_2-C9_C2C2COlike_6	NA	C10_C2C2COlike_6-C11_C2C2COlike_1-C2_C2C2COlike_8-C3_C2C2COlike_4-C4_C2C2COlike_5-C6_C2C2COlike_9-C7_C2C2COlike_2-C9_C2C2COlike_6	C_	156	7.28874	7	6.59391	8	-0.07917	4.21109e-13	True
_C2_AP2EREBP_117-C3_AP2EREBP_100-C6_AP2EREBP_140	NA	C2_AP2EREBP_117-C3_AP2EREBP_100-C6_AP2EREBP_140	C_	113	7.84287	5	6.79641	5	-0.05141	7.07905e-09	True
_C2_AP2EREBP_142	NA	C2_AP2EREBP_142	C_	125	9.44715	7	7.54727	4	0.27685	1.21057e-53	True
_C6_AP2EREBP_103	NA	C6_AP2EREBP_103	C_	126	7.23578	4	6.47968	4	-0.06747	5.05435e-12	True
_C2_AP2EREBP_105-C4_AP2EREBP_83-C5_AP2EREBP_38-C6_AP2EREBP_127-C9_AP2EREBP_57	NA	C2_AP2EREBP_105-C4_AP2EREBP_83-C5_AP2EREBP_38-C6_AP2EREBP_127-C9_AP2EREBP_57	C_	375	6.62961	11	5.58411	12	0.20597	2.44913e-72	True
_C2_HSF_9-C9_HSF_3	NA	C2_HSF_9-C9_HSF_3	C_	787	9.05034	38	7.53045	37	0.19354	2.93924e-70	True
_C4_BBRBPC_4	NA	C4_BBRBPC_4	C_	700	8.37811	32	6.5822	27	0.22777	3.88185e-80	True
_C3_BBRBPC_16-C4_BBRBPC_19-C6_BBRBPC_20	NA	C3_BBRBPC_16-C4_BBRBPC_19-C6_BBRBPC_20	C_	397	9.72301	21	7.68052	17	0.27817	3.48965e-80	True
_C10_MYB_44-C2_MYB_48-C3_MYB_27-C4_MYB_38-C6_MYB_52-C9_MYB_20	NA	C10_MYB_44-C2_MYB_48-C3_MYB_27-C4_MYB_38-C6_MYB_52-C9_MYB_20	C_	225	10.94118	12	8.56958	10	0.31553	3.3415e-71	True
_C4_BBRBPC_20	NA	C4_BBRBPC_20	C_	321	11.01113	23	8.97332	19	0.28444	2.28849e-75	True
_C10_BZR_10-C3_BZR_5-C6_BZR_24	NA	C10_BZR_10-C3_BZR_5-C6_BZR_24	C_	106	13.88053	8	10.55728	8	0.36638	1.05571e-63	True
_C10_BES1_3-C5_BES1_2-C6_BES1_3	NA	C10_BES1_3-C5_BES1_2-C6_BES1_3	C_	364	11.12386	22	8.83311	21	0.25961	8.56933e-71	True
_C2_AP2EREBP_57	NA	C2_AP2EREBP_57	C_	658	9.40529	33	8.13707	31	0.23187	2.54217e-81	True
_C3_bZIP_55-C6_bZIP_79	NA	C3_bZIP_55-C6_bZIP_79	C_	182	8.23945	14	7.18015	12	-0.12458	4.61178e-44	True
_C10_C2C2YABBY_10-C13_C2C2YABBY_3-C2_C2C2YABBY_13-C4_C2C2YABBY_7-C5_C2C2YABBY_2-C6_C2C2YABBY_7-C9_C2C2YABBY_8	NA	C10_C2C2YABBY_10-C13_C2C2YABBY_3-C2_C2C2YABBY_13-C4_C2C2YABBY_7-C5_C2C2YABBY_2-C6_C2C2YABBY_7-C9_C2C2YABBY_8	C_0-C13_C2C2YABBY_3-C2_C2C2YABBY_13-C4_C2C2YABBY_7-C5_C2C2YABBY_2-C6_C2C2YABBY_7-C9_C2C2YABBY_8	205	9.51029	11	7.74935	9	0.31237	5.30208e-71	True
_C4_Trihelix_50	NA	C4_Trihelix_50	C_	657	9.63204	35	8.09221	34	0.20117	2.22247e-73	True
_C2_C2C2COlike_11	NA	C2_C2C2COlike_11	C_	625	7.82477	28	6.71247	27	0.16983	2.23371e-71	True
_C10_G2like_2-C11_G2like_1-C2_G2like_13-C3_G2like_1-C4_G2like_17-C6_G2like_11-C9_G2like_7	NA	C10_G2like_2-C11_G2like_1-C2_G2like_13-C3_G2like_1-C4_G2like_17-C6_G2like_11-C9_G2like_7	C_	210	6.43237	6	5.07018	4	0.32488	2.54454e-65	True
_C10_TCP_88-C6_TCP_105	NA	C10_TCP_88-C6_TCP_105	C_	99	14.95711	12	12.13831	12	-0.10038	4.71984e-24	True
_C1_BZR_1-C10_BZR_3-C2_BZR_4-C3_BZR_1-C4_BZR_4-C6_BZR_8	NA	C1_BZR_1-C10_BZR_3-C2_BZR_4-C3_BZR_1-C4_BZR_4-C6_BZR_8	C_	124	12.4326	11	9.49756	10	0.29869	9.22736e-54	True
_C6_NAC_61	NA	C6_NAC_61	C_	152	10.35157	7	8.05998	6	0.36654	2.07896e-66	True
_C2_C2H2_77-C6_C2H2_98	NA	C2_C2H2_77-C6_C2H2_98	C_	287	10.24615	18	8.09697	17	0.35495	1.91129e-79	True
_C1_AP2EREBP_49-C3_AP2EREBP_177	NA	C1_AP2EREBP_49-C3_AP2EREBP_177	C_	67	12.25935	6	11.18193	6	-0.07922	5.93805e-11	True
_C2_Trihelix_41	NA	C2_Trihelix_41	C_	271	11.49951	24	9.39321	18	0.30338	7.16626e-70	True
_C4_FAR1_24	NA	C4_FAR1_24	C_	441	11.55928	37	9.29551	36	0.21901	1.30717e-76	True
_C10_E2FDP_5-C11_E2FDP_2-C2_E2FDP_5-C3_E2FDP_4-C6_E2FDP_5-C9_E2FDP_4	NA	C10_E2FDP_5-C11_E2FDP_2-C2_E2FDP_5-C3_E2FDP_4-C6_E2FDP_5-C9_E2FDP_4	C_	166	8.36819	12	7.85591	11	-0.11398	1.33286e-27	True
_C10_TCP_41-C3_TCP_35-C6_TCP_52	NA	C10_TCP_41-C3_TCP_35-C6_TCP_52	C_	106	13.99224	14	11.83824	13	-0.06509	3.17636e-14	True
_C1_NAC_8-C10_NAC_30-C13_NAC_8-C2_NAC_32-C3_NAC_17-C4_NAC_29-C6_NAC_46-C7_NAC_6-C9_NAC_18	NA	C1_NAC_8-C10_NAC_30-C13_NAC_8-C2_NAC_32-C3_NAC_17-C4_NAC_29-C6_NAC_46-C7_NAC_6-C9_NAC_18	C_	87	13.85637	12	11.63387	12	-0.1832	2.24306e-27	True
_C1_AP2EREBP_50-C3_AP2EREBP_179-C6_AP2EREBP_229	NA	C1_AP2EREBP_50-C3_AP2EREBP_179-C6_AP2EREBP_229	C_	106	13.99224	14	11.83824	13	-0.06509	3.17636e-14	True
_C4_AP2EREBP_132	NA	C4_AP2EREBP_132	C_	97	8.57179	7	7.81173	7	-0.10059	2.72845e-14	True
_C3_HMG_2	NA	C3_HMG_2	C_	291	5.91382	10	5.29189	7	-0.05515	1.42519e-20	True
_C1_E2FDP_10-C2_E2FDP_19-C3_E2FDP_18-C6_E2FDP_21-C9_E2FDP_9	NA	C1_E2FDP_10-C2_E2FDP_19-C3_E2FDP_18-C6_E2FDP_21-C9_E2FDP_9	C_	174	11.15065	15	9.77931	11	0.28253	6.38856e-54	True
_C6_bZIP_49	NA	C6_bZIP_49	C_	125	9.43665	7	7.54727	4	0.27184	6.21733e-53	True
_C10_FAR1_18-C2_FAR1_22-C3_FAR1_18-C4_FAR1_20-C5_FAR1_5-C6_FAR1_25	NA	C10_FAR1_18-C2_FAR1_22-C3_FAR1_18-C4_FAR1_20-C5_FAR1_5-C6_FAR1_25	C_	179	11.94373	10	8.71378	8	0.32691	1.16393e-68	True
_C3_AP2EREBP_181-C6_AP2EREBP_232	NA	C3_AP2EREBP_181-C6_AP2EREBP_232	C_	137	10.38155	6	8.12942	5	0.34261	5.98429e-64	True
_C2_NAC_52-C6_NAC_72	NA	C2_NAC_52-C6_NAC_72	C_	151	17.16443	22	14.46192	18	0.28234	1.42652e-58	True
_C2_BZR_12-C6_BZR_16	NA	C2_BZR_12-C6_BZR_16	C_	108	17.65559	12	13.79116	12	0.31289	3.15612e-52	True
_C2_BZR_23-C6_BZR_26	NA	C2_BZR_23-C6_BZR_26	C_	160	13.17212	14	10.91299	9	0.41215	4.47859e-75	True
_C2_FAR1_23-C3_FAR1_19-C5_FAR1_6-C6_FAR1_26-C9_FAR1_11	NA	C2_FAR1_23-C3_FAR1_19-C5_FAR1_6-C6_FAR1_26-C9_FAR1_11	C_	54	15.10224	6	13.96204	6	0.32633	6.94699e-46	True
_C3_FAR1_22	NA	C3_FAR1_22	C_	54	15.098	6	13.94367	6	0.33053	2.37405e-46	True
_C3_FAR1_5-C6_FAR1_10	NA	C3_FAR1_5-C6_FAR1_10	C_	470	13.11602	41	10.56805	38	0.30942	2.02145e-88	True
_C3_CAMTA_8	NA	C3_CAMTA_8	C_	108	17.65559	12	13.79116	12	0.31289	3.15612e-52	True
_C1_AP2EREBP_48-C10_AP2EREBP_165-C2_AP2EREBP_195-C3_AP2EREBP_171-C4_AP2EREBP_139-C6_AP2EREBP_221-C9_AP2EREBP_103	NA	C1_AP2EREBP_48-C10_AP2EREBP_165-C2_AP2EREBP_195-C3_AP2EREBP_171-C4_AP2EREBP_139-C6_AP2EREBP_221-C9_AP2EREBP_103	C_	122	10.80116	9	9.17836	9	0.32639	1.55456e-58	True
_C2_AP2EREBP_69-C3_AP2EREBP_67-C6_AP2EREBP_89	NA	C2_AP2EREBP_69-C3_AP2EREBP_67-C6_AP2EREBP_89	C_	179	11.85912	18	9.84228	17	0.3497	2.15785e-71	True
_C6_E2FDP_12	NA	C6_E2FDP_12	C_	117	16.98492	14	14.34218	12	0.31245	7.45615e-56	True
_C3_AP2EREBP_118-C6_AP2EREBP_159	NA	C3_AP2EREBP_118-C6_AP2EREBP_159	C_8-C6_AP2EREBP_159	713	10.6027	53	8.77645	45	0.24799	1.0562e-85	True
_C2_FAR1_16-C3_FAR1_12-C4_FAR1_14-C6_FAR1_18-C9_FAR1_8	NA	C2_FAR1_16-C3_FAR1_12-C4_FAR1_14-C6_FAR1_18-C9_FAR1_8	C_	119	11.22701	13	9.61209	11	0.35547	2.16883e-64	True
_C2_CAMTA_5	NA	C2_CAMTA_5	C_	137	10.38813	6	8.12942	5	0.34518	3.05706e-64	True
_C10_C2C2COlike_8-C6_C2C2COlike_13	NA	C10_C2C2COlike_8-C6_C2C2COlike_13	C_	359	9.25752	17	7.60597	16	0.20779	9.46681e-70	True
_C10_MYB_30-C13_MYB_14-C3_MYB_18	NA	C10_MYB_30-C13_MYB_14-C3_MYB_18	C_	99	14.95711	12	12.13831	12	-0.10038	4.71984e-24	True
_C2_C2C2gata_26-C3_C2C2gata_11-C6_C2C2gata_30	NA	C2_C2C2gata_26-C3_C2C2gata_11-C6_C2C2gata_30	C_	321	11.80499	22	9.28041	20	0.30791	1.27662e-78	True
_C2_AP2EREBP_77-C3_AP2EREBP_72	NA	C2_AP2EREBP_77-C3_AP2EREBP_72	C_	354	9.18201	17	7.15991	16	0.29245	7.76982e-78	True
_C3_FAR1_27-C4_FAR1_27-C9_FAR1_16	NA	C3_FAR1_27-C4_FAR1_27-C9_FAR1_16	C_	152	10.35157	7	8.05998	6	0.36654	2.07896e-66	True
_C2_BBRBPC_3-C3_BBRBPC_1	NA	C2_BBRBPC_3-C3_BBRBPC_1	C_	363	8.413	18	6.75218	16	0.28546	1.11366e-72	True
_C10_bZIP_41-C4_bZIP_32-C5_bZIP_12-C6_bZIP_54	NA	C10_bZIP_41-C4_bZIP_32-C5_bZIP_12-C6_bZIP_54	C_	150	8.84762	8	7.99044	9	-0.08461	4.05696e-13	True
_C3_AP2EREBP_95	NA	C3_AP2EREBP_95	C_	165	11.88492	14	10.63576	13	-0.1282	5.91362e-30	True
_C1_AP2EREBP_18	NA	C1_AP2EREBP_18	C_	93	12.32098	10	11.12896	10	-0.04882	1.57253e-06	True
_C10_AP2EREBP_108-C3_AP2EREBP_92-C6_AP2EREBP_131	NA	C10_AP2EREBP_108-C3_AP2EREBP_92-C6_AP2EREBP_131	C_	150	8.84769	8	7.9884	9	-0.0838	6.32783e-13	True
_C10_E2FDP_1-C2_E2FDP_1-C4_E2FDP_1-C5_E2FDP_1-C6_E2FDP_1-C9_E2FDP_1	NA	C10_E2FDP_1-C2_E2FDP_1-C4_E2FDP_1-C5_E2FDP_1-C6_E2FDP_1-C9_E2FDP_1	C_	178	13.97662	20	13.24474	24	-0.03718	6.08635e-10	True
_C3_TCP_18	NA	C3_TCP_18	C_	123	11.78807	15	9.93707	12	-0.08509	5.8013e-18	True
_C3_TCP_25	NA	C3_TCP_25	C_	131	17.55379	19	13.80227	19	-0.05589	1.54637e-07	True
_C4_MYB_2	NA	C4_MYB_2	C_	116	13.76773	11	11.56586	11	0.32705	2.4629e-58	True
_C10_SBP_4-C2_SBP_6-C3_SBP_2-C4_SBP_6-C6_SBP_9	NA	C10_SBP_4-C2_SBP_6-C3_SBP_2-C4_SBP_6-C6_SBP_9	C_	68	9.67804	4	8.49471	3	-0.1249	5.04671e-12	True
_C10_Trihelix_11-C9_Trihelix_9	NA	C10_Trihelix_11-C9_Trihelix_9	C_	113	7.84287	5	6.79653	5	-0.05147	6.87671e-09	True
_C3_AP2EREBP_90	NA	C3_AP2EREBP_90	C_	288	8.17635	13	7.32081	10	-0.13134	1.4284e-38	True
_C3_bZIP_36	NA	C3_bZIP_36	C_	338	7.89817	13	6.33191	10	0.269	4.37804e-75	True
_C3_bZIP_30-C4_bZIP_30	NA	C3_bZIP_30-C4_bZIP_30	C_	126	7.23923	4	6.48801	4	-0.06901	2.08286e-12	True
_C6_BZR_6	NA	C6_BZR_6	C_	253	10.93096	19	8.68551	17	0.29364	2.94922e-69	True
_C10_bZIP_4-C2_bZIP_4-C3_bZIP_5-C4_bZIP_2-C6_bZIP_5-C7_bZIP_1-C9_bZIP_4	NA	C10_bZIP_4-C2_bZIP_4-C3_bZIP_5-C4_bZIP_2-C6_bZIP_5-C7_bZIP_1-C9_bZIP_4	C_	171	8.27266	9	7.10144	7	-0.05964	2.9807e-18	True
_C10_AP2EREBP_122-C2_AP2EREBP_122-C3_AP2EREBP_111-C6_AP2EREBP_153-C7_AP2EREBP_8-C9_AP2EREBP_67	NA	C10_AP2EREBP_122-C2_AP2EREBP_122-C3_AP2EREBP_111-C6_AP2EREBP_153-C7_AP2EREBP_8-C9_AP2EREBP_67	C_	177	10.43878	8	8.49275	8	0.31759	2.1454e-70	True
_C10_WRKY_11-C2_WRKY_17-C4_WRKY_12-C5_WRKY_7-C6_WRKY_19-C9_WRKY_16	NA	C10_WRKY_11-C2_WRKY_17-C4_WRKY_12-C5_WRKY_7-C6_WRKY_19-C9_WRKY_16	C_	200	8.47071	14	8.08669	14	-0.05217	3.18866e-09	True
_C2_WRKY_19	NA	C2_WRKY_19	C_	607	10.56934	41	8.97277	41	0.21767	1.39941e-74	True
_C13_HSF_1	NA	C13_HSF_1	C_	134	10.66542	16	9.02203	13	0.26883	1.11271e-55	True
_C4_C2H2_20	NA	C4_C2H2_20	C_	756	6.34216	20	5.09832	19	0.19979	2.53945e-78	True
_C4_HSF_5-C5_HSF_1-C6_HSF_7	NA	C4_HSF_5-C5_HSF_1-C6_HSF_7	C_	758	10.02325	50	8.6828	46	0.2322	5.60682e-87	True
_C10_AP2EREBP_84-C2_AP2EREBP_78-C3_AP2EREBP_73-C4_AP2EREBP_63-C5_AP2EREBP_32-C6_AP2EREBP_97-C9_AP2EREBP_45	NA	C10_AP2EREBP_84-C2_AP2EREBP_78-C3_AP2EREBP_73-C4_AP2EREBP_63-C5_AP2EREBP_32-C6_AP2EREBP_97-C9_AP2EREBP_45	C_	189	8.49567	7	7.01892	7	0.33421	3.91903e-67	True
_C10_AP2EREBP_69-C2_AP2EREBP_65-C4_AP2EREBP_56-C6_AP2EREBP_84	NA	C10_AP2EREBP_69-C2_AP2EREBP_65-C4_AP2EREBP_56-C6_AP2EREBP_84	C_	558	10.44891	25	8.28642	26	0.30295	6.87449e-86	True
_C10_AP2EREBP_85-C3_AP2EREBP_74	NA	C10_AP2EREBP_85-C3_AP2EREBP_74	C_	413	9.89267	21	7.59121	19	0.30666	5.18556e-85	True
_C4_NAC_38	NA	C4_NAC_38	C_	502	8.49953	24	7.07703	22	0.18701	2.03343e-73	True
_C10_Trihelix_56	NA	C10_Trihelix_56	C_	130	12.7339	15	10.43622	12	-0.03457	0.00050748	True
_C6_AP2EREBP_223	NA	C6_AP2EREBP_223	C_	246	11.67423	16	8.98521	13	0.28178	2.24079e-63	True
_C10_BBRBPC_7-C2_BBRBPC_5-C3_BBRBPC_3-C4_BBRBPC_8-C5_BBRBPC_2-C6_BBRBPC_4	NA	C10_BBRBPC_7-C2_BBRBPC_5-C3_BBRBPC_3-C4_BBRBPC_8-C5_BBRBPC_2-C6_BBRBPC_4	C_	369	8.17554	16	6.26878	12	0.26203	3.50664e-75	True
_C2_AP2EREBP_81	NA	C2_AP2EREBP_81	C_1	574	8.60353	30	7.15394	29	0.22816	2.93363e-75	True
_C13_NAC_16-C2_NAC_58-C4_NAC_48-C5_NAC_13-C6_NAC_75	NA	C13_NAC_16-C2_NAC_58-C4_NAC_48-C5_NAC_13-C6_NAC_75	C_	204	8.80268	9	7.00251	10	0.27691	4.75857e-65	True
_C2_bHLH_27-C4_bHLH_16-C6_bHLH_29	NA	C2_bHLH_27-C4_bHLH_16-C6_bHLH_29	C_	395	9.39943	20	7.04864	17	0.29889	1.39997e-75	True
_C4_C2H2_26	NA	C4_C2H2_26	C_	717	8.83338	36	6.94661	29	0.21036	3.40713e-76	True
_C10_HSF_5	NA	C10_HSF_5	C_	688	8.58363	32	7.02008	27	0.24246	5.98398e-82	True
_C10_BBRBPC_8-C2_BBRBPC_6-C3_BBRBPC_4-C4_BBRBPC_9-C6_BBRBPC_5	NA	C10_BBRBPC_8-C2_BBRBPC_6-C3_BBRBPC_4-C4_BBRBPC_9-C6_BBRBPC_5	C_	414	9.63993	20	7.53753	17	0.22118	3.4669e-70	True
_C3_TCP_17-C4_TCP_29-C6_TCP_34-C9_TCP_18	NA	C3_TCP_17-C4_TCP_29-C6_TCP_34-C9_TCP_18	C_	711	8.77216	29	6.71574	31	0.19554	3.54217e-73	True
_C2_LOBAS2_24-C4_LOBAS2_10-C6_LOBAS2_15	NA	C2_LOBAS2_24-C4_LOBAS2_10-C6_LOBAS2_15	C_	155	7.84056	9	7.53773	10	-0.1176	4.75624e-27	True
_C2_ABI3VP1_19	NA	C2_ABI3VP1_19	C_	168	6.96443	7	6.85987	7	-0.03814	2.16101e-07	True
_C10_AP2EREBP_126-C2_AP2EREBP_132-C3_AP2EREBP_119-C4_AP2EREBP_102-C6_AP2EREBP_162	NA	C10_AP2EREBP_126-C2_AP2EREBP_132-C3_AP2EREBP_119-C4_AP2EREBP_102-C6_AP2EREBP_162	C_	197	8.65311	10	7.84558	10	-0.10498	9.03063e-30	True
_C10_FAR1_9-C2_FAR1_12-C3_FAR1_10-C6_FAR1_15	NA	C10_FAR1_9-C2_FAR1_12-C3_FAR1_10-C6_FAR1_15	C_	100	8.31322	6	7.88173	6	-0.07718	2.41494e-14	True
_C1_TCP_28-C10_TCP_72-C2_TCP_66-C3_TCP_63-C4_TCP_74-C6_TCP_89-C7_TCP_9-C9_TCP_38	NA	C1_TCP_28-C10_TCP_72-C2_TCP_66-C3_TCP_63-C4_TCP_74-C6_TCP_89-C7_TCP_9-C9_TCP_38	C_	188	10.96846	14	9.97105	13	-0.10203	9.09074e-25	True
_C10_DBP_7-C6_DBP_13	NA	C10_DBP_7-C6_DBP_13	C_	324	6.93074	14	6.32833	14	-0.04046	2.58174e-13	True
_C6_G2like_9	NA	C6_G2like_9	C_	304	5.94701	7	4.68597	8	0.23851	4.51093e-71	True
_C2_HSF_7	NA	C2_HSF_7	C_	302	10.0563	15	8.71074	15	0.27132	8.5614e-70	True
_C2_NAC_11	NA	C2_NAC_11	C_	289	12.79717	24	9.7454	18	0.30487	1.29739e-76	True
_C10_AP2EREBP_89-C2_AP2EREBP_87-C4_AP2EREBP_67-C6_AP2EREBP_104	NA	C10_AP2EREBP_89-C2_AP2EREBP_87-C4_AP2EREBP_67-C6_AP2EREBP_104	C_	249	8.50125	15	7.94769	16	-0.04221	1.68024e-10	True
_C10_TCP_25-C5_TCP_8-C6_TCP_30	NA	C10_TCP_25-C5_TCP_8-C6_TCP_30	C_	127	10.73507	11	8.52555	11	0.31446	1.15055e-54	True
_C10_AP2EREBP_139-C13_AP2EREBP_38-C2_AP2EREBP_155-C3_AP2EREBP_137-C4_AP2EREBP_114-C6_AP2EREBP_183-C9_AP2EREBP_84	NA	C10_AP2EREBP_139-C13_AP2EREBP_38-C2_AP2EREBP_155-C3_AP2EREBP_137-C4_AP2EREBP_114-C6_AP2EREBP_183-C9_AP2EREBP_84	C_	218	8.37149	12	7.42198	12	-0.03986	1.59944e-06	True
_C1_AP2EREBP_20-C10_AP2EREBP_65-C13_AP2EREBP_25-C2_AP2EREBP_59-C3_AP2EREBP_59-C4_AP2EREBP_51-C5_AP2EREBP_26-C6_AP2EREBP_77-C7_AP2EREBP_3	NA	C1_AP2EREBP_20-C10_AP2EREBP_65-C13_AP2EREBP_25-C2_AP2EREBP_59-C3_AP2EREBP_59-C4_AP2EREBP_51-C5_AP2EREBP_26-C6_AP2EREBP_77-C7_AP2EREBP_3	C_	180	8.28187	8	7.72672	8	-0.09753	1.7512e-19	True
_C10_C2H2_46-C2_C2H2_64-C6_C2H2_78	NA	C10_C2H2_46-C2_C2H2_64-C6_C2H2_78	C_	268	9.72285	17	7.69592	17	0.31738	1.00341e-75	True
