"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Up_regulated","Down_regulated","Negative"
"10.62810126.62810451",163.340902353954,-1.03627046978233,0.238544539875856,-4.34413829099433,1.39823417370753e-05,0.000139619410140021,"NO","YES","NO"
"10.62820950.62821487",172.69141876544,-0.248614658322623,0.237319149027282,-1.04759628264992,0.29482465087714,0.446439438150611,"NO","NO","YES"
"10.62827974.62828608",335.292902798388,-1.04526168882128,0.179137141513568,-5.83498028376274,5.37969281433403e-09,1.55652445428065e-07,"NO","YES","NO"
"10.62831241.62831584",250.802441192242,-0.556992636689686,0.208155370265704,-2.67585042835407,0.00745399026664922,0.0258802542058061,"NO","NO","NO"
"10.62887422.62887694",49.4611676885874,0.0756400671867727,0.406599118152402,0.186031065513578,0.852420399778445,0.904740148741881,"NO","NO","YES"
"10.62894742.62895055",74.4699402184026,0.661211037261526,0.329779699296112,2.00500830910098,0.0449621587496529,0.107897053646841,"NO","NO","YES"
"10.62912783.62913891",228.30584021624,-0.483278311934532,0.22947673984293,-2.10600129784536,0.0352042396128213,0.0890819453456402,"NO","NO","YES"
"10.62917457.62917874",128.335177364805,0.769071679526363,0.263826471513318,2.91506638858087,0.00355612886761068,0.0140993219853531,"NO","NO","NO"
"10.62922431.62922962",327.614963435458,-1.13267475743852,0.18853771028803,-6.0076827903984,1.88193580630939e-09,6.29458002584008e-08,"NO","YES","NO"
"10.62925357.62925912",117.99894543814,-0.0962895703456974,0.251925412173229,-0.382214598817394,0.702302194131828,0.797339009075869,"NO","NO","YES"
"10.62936808.62937070",100.323205793817,0.0083395940568414,0.274662734798108,0.03036303437003,0.975777525553337,0.985133917145876,"NO","NO","YES"
"10.62946984.62947909",150.576971218363,0.913553988344963,0.26406866049986,3.45953202707085,0.000541114921959949,0.00297638297414384,"NO","NO","NO"
"10.62950523.62950844",88.5376131799268,-0.169991267695551,0.286133761137532,-0.594097204816889,0.552447100312846,0.678088135680954,"NO","NO","YES"
"10.63001141.63001471",109.130905651289,-0.851211415365746,0.297316023100379,-2.86298533960399,0.00419669980635848,0.0162198254462082,"NO","NO","NO"
"10.63002841.63003073",68.9617038473503,-0.352255802089798,0.36560462291048,-0.963488369719135,0.335302497910426,0.486693257836538,"NO","NO","YES"
"10.63003772.63004450",240.190809731354,0.0572614139798419,0.216419143809485,0.264585715348035,0.791328625571498,0.862641767041551,"NO","NO","YES"
"10.63006760.63007162",122.026687563746,0.249387361331455,0.2553686724065,0.97657774143289,0.328778243090949,0.480200283802048,"NO","NO","YES"
"10.63010762.63011333",141.145938142957,-0.246793981687238,0.273304593645165,-0.902999757141491,0.366526023829203,0.515244435773174,"NO","NO","YES"
"10.63039076.63039355",48.3669147406493,1.15871441948453,0.41016856471751,2.82497129023662,0.00472848526255212,0.0178676293824278,"YES","NO","NO"
"10.63111026.63111352",70.9227286868966,0.335917235371398,0.338435177550044,0.992560045924086,0.320924403680789,0.472178670340331,"NO","NO","YES"
"10.63123277.63123557",62.1107454904361,-0.230746639866072,0.369300424882324,-0.624820943381256,0.53208858345967,0.661634119782066,"NO","NO","YES"
"10.63137797.63138051",89.973108093645,-1.26595052748355,0.299804579408102,-4.22258569226289,2.41515528687282e-05,0.00022186511706048,"NO","YES","NO"
"10.63158511.63158754",81.8531640396558,0.150693543406026,0.303640406369426,0.496289493245783,0.619690178086854,0.732870332904259,"NO","NO","YES"
"10.63186298.63187062",128.162995283902,0.141125354672744,0.259471202704715,0.543896020836456,0.586513027351974,0.705973943631268,"NO","NO","YES"
"10.63215658.63216086",106.146479255571,-0.300304881882489,0.289526331873648,-1.03722822010381,0.299629509199956,0.451333910666556,"NO","NO","YES"
"10.63234455.63234902",162.559636011355,0.138401265779509,0.228382086666526,0.606007536753951,0.544509748502441,0.671914456647187,"NO","NO","YES"
"10.63243743.63244145",125.989709192246,-0.177404889213383,0.288342972436921,-0.615256504134819,0.538385337489388,0.666528428237717,"NO","NO","YES"
"10.63250044.63250498",256.043577346063,-0.317449431218613,0.207657683412762,-1.52871507570282,0.126335093310254,0.240763269825711,"NO","NO","YES"
"10.63252614.63253242",122.629977387901,0.517535545052486,0.257101092377845,2.01296517360532,0.0441182932784381,0.106258921304349,"NO","NO","YES"
"10.63260668.63260887",50.4502950285517,0.221446632357452,0.372628197701181,0.594283078209327,0.552322794664291,0.678020335131185,"NO","NO","YES"
"10.63265002.63266356",391.655946052799,0.132654913756788,0.188345958706622,0.704315158486721,0.481236528321741,0.61880707349214,"NO","NO","YES"
"10.63273855.63274126",77.5334912767072,0.219435410499693,0.347183054651677,0.632045278591863,0.527357290768238,0.657266626877497,"NO","NO","YES"
"10.63290982.63291205",76.0581179534915,0.326762588976424,0.328388288274841,0.995049460177288,0.319712209434891,0.4708392313984,"NO","NO","YES"
"10.63292159.63292373",78.030900004434,-0.108884006388544,0.336226896165373,-0.323840857558846,0.746058521739177,0.829153829623011,"NO","NO","YES"
"10.63299407.63299936",203.848425711236,-0.241185096131911,0.216081827511275,-1.11617482557309,0.264347308125516,0.413193605128728,"NO","NO","YES"
"10.63302714.63303045",90.6619057978861,-0.31272025870818,0.324624112536197,-0.963330346180954,0.335381769028355,0.486728912657251,"NO","NO","YES"
"10.63305145.63305812",94.0539659290405,0.702162030935405,0.331749134794454,2.11654517613272,0.0342984672351055,0.0871742502473173,"NO","NO","YES"
"10.63309363.63309867",137.014024611424,1.0929574488682,0.252181312899398,4.33401442915086,1.46414571837323e-05,0.000145061296841499,"YES","NO","NO"
"10.63320081.63320481",110.905892186573,1.5451774468678,0.283791903458607,5.44475521689144,5.18766748933609e-08,1.11754667439765e-06,"YES","NO","NO"
"10.63332871.63333689",510.687776380877,-0.573496941787114,0.168006092013286,-3.41354849050213,0.000641227464549971,0.00343383367839937,"NO","NO","NO"
"10.63357248.63357727",84.9488888036522,0.0750372930711024,0.317523210472171,0.236320654983044,0.813183860431781,0.878821355148686,"NO","NO","YES"
"10.63359826.63360215",76.5643029585185,-0.293611035011711,0.305767078461686,-0.960244106359875,0.336932373360757,0.487825439510278,"NO","NO","YES"
"10.63383779.63384554",219.082772479123,-0.359457606053161,0.200893575566713,-1.78929368467431,0.0735675306033199,0.158539498553406,"NO","NO","YES"
"10.63395277.63395763",123.604917438301,-0.129431580852813,0.326765797159477,-0.39609892460576,0.692032051606388,0.789239072711097,"NO","NO","YES"
"10.63398884.63399093",54.577840243592,1.01483484861248,0.376361743988826,2.69643465315276,0.00700861475512181,0.0246124513425375,"YES","NO","NO"
"10.63415507.63415832",163.521616753201,-0.819765324330543,0.243447508404489,-3.36731860475032,0.000759029420811108,0.00395193285129153,"NO","NO","NO"
"10.63429514.63429772",59.1661539241825,-0.437179201090177,0.340951150374753,-1.2822341282898,0.199760527525423,0.339497500170714,"NO","NO","YES"
"10.63431139.63432262",250.135660786539,0.2424228115923,0.196935804536715,1.23097377931144,0.218332671249306,0.36145234196458,"NO","NO","YES"
"10.63435407.63435899",127.402228032944,-0.607958790655361,0.257073455459098,-2.36492246766447,0.0180338458650036,0.0523567063667602,"NO","NO","YES"
"10.63436994.63437369",42.2730962987152,0.24482925742848,0.413921497040927,0.591487176140243,0.554194045021262,0.679713929820989,"NO","NO","YES"
"10.63437626.63438105",89.1668030269752,-0.00906431410967565,0.316464010247933,-0.0286424800803549,0.977149731765093,0.985680404026534,"NO","NO","YES"
"10.63451428.63451930",139.632647272917,-0.352117848841786,0.246301739222026,-1.42961982304304,0.15282616298304,0.278112982626326,"NO","NO","YES"
"10.63453421.63453685",26.3503762918718,1.82953508238399,0.49841533870361,3.67070380928213,0.000241883508590001,0.00151338788742985,"YES","NO","NO"
"10.63462466.63462856",83.3333350420447,1.47685530182642,0.31725801586251,4.65506063829904,3.23885371088934e-06,4.00501479719006e-05,"YES","NO","NO"
"10.63503104.63503387",94.3112826284102,-0.250095838958502,0.295379566859009,-0.846693092612863,0.397166209807463,0.543252789400723,"NO","NO","YES"
"10.63533531.63533830",99.4758165485992,0.815667407609852,0.304127825804974,2.68198875078569,0.00731859207228114,0.0254897293666413,"NO","NO","NO"
"10.63540279.63541466",381.687296833706,-0.141166193756572,0.174874316975717,-0.807243717647654,0.419526083055709,0.56303092988132,"NO","NO","YES"
"10.63544876.63545207",59.4030566769205,0.146332531549505,0.388934388948305,0.376239632461388,0.706738753851364,0.799956822230624,"NO","NO","YES"
"10.63545854.63546640",500.964549882518,-0.66408270948922,0.175131275088103,-3.7919138609317,0.000149490769523876,0.00101412075978187,"NO","NO","NO"
"10.63577341.63577677",91.2123220547195,-0.467936468597692,0.329246740797877,-1.42123341134288,0.155248914517367,0.281382802716125,"NO","NO","YES"
"10.63579383.63580070",179.053271697215,-0.390537518470219,0.23617993706423,-1.65355924522925,0.0982170991295557,0.199029160905514,"NO","NO","YES"
"10.63583545.63584835",563.666738953355,-0.0552863878277973,0.16272156724253,-0.339760664579854,0.734036772619399,0.820494398642477,"NO","NO","YES"
"10.63587670.63587880",47.6406693774786,-0.817326066656091,0.385462575676571,-2.12037722526371,0.0339742457713969,0.0865108370429646,"NO","NO","YES"
"10.63595053.63595401",125.485377330609,0.657345352904667,0.258044886396695,2.54740701156203,0.0108526772410736,0.0347075015865677,"NO","NO","NO"
"10.63632804.63633045",100.049671206995,-0.165735944333459,0.278503922265842,-0.595093753025345,0.551780804160371,0.677719132530568,"NO","NO","YES"
"10.63641508.63642536",382.876659232734,-0.223181214950568,0.188349298052862,-1.18493255487435,0.236044114536238,0.382633595158771,"NO","NO","YES"
"10.63735113.63735409",53.1966647557038,0.985319575500604,0.37069479075804,2.65803458820046,0.00785978260636566,0.0269110971132712,"NO","NO","NO"
"10.63787478.63787746",63.0579773509643,0.184067591438314,0.372480444250446,0.494167128179624,0.621188152838055,0.73377186227254,"NO","NO","YES"
"10.63792407.63792896",93.5202650748577,0.620662157370226,0.28889955976751,2.14836657373137,0.0316846460179749,0.0817689037336976,"NO","NO","YES"
"10.63802946.63803345",123.342894403511,-0.341614652783256,0.277869449208371,-1.2294070246171,0.218919237823507,0.362165202475966,"NO","NO","YES"
"10.63803819.63804042",27.084862594287,1.20450278066665,0.492117722197812,2.44759074167724,0.0143814906646466,0.0434398650291498,"YES","NO","NO"
"10.63813892.63815699",558.600756572122,-0.182456550204611,0.183684921360597,-0.993312618439842,0.32055763009487,0.471787173903482,"NO","NO","YES"
"10.63823535.63824091",242.10506736661,-0.271110690726532,0.197391997778684,-1.37346343204095,0.169608321866941,0.300389218602603,"NO","NO","YES"
"10.63825227.63825593",194.421160473125,-0.526546561218335,0.253802314645161,-2.0746326208825,0.0380205964051102,0.0945041743803634,"NO","NO","YES"
"10.63830727.63831633",204.441528113704,0.358806737077952,0.208496381772725,1.72092548574332,0.085264346225569,0.178261169941408,"NO","NO","YES"
"10.63832577.63832828",101.704367640914,-1.25750137354017,0.289581455079474,-4.34247895188956,1.4088398638683e-05,0.000140520720502649,"NO","YES","NO"
"10.63840328.63840854",148.31144176785,0.698433107885784,0.247886392355465,2.81755323980932,0.00483910912010797,0.0181974671907304,"NO","NO","NO"
"10.63845844.63846330",92.1147224923248,0.481120019605761,0.300997492292151,1.5984186975843,0.109949826169952,0.216699971300609,"NO","NO","YES"
"10.63851758.63852307",257.724604354229,0.59427722673303,0.191100433705733,3.10976388283938,0.00187236952739697,0.00827544544721849,"NO","NO","NO"
"10.63862909.63863372",90.364533674611,0.291799089842423,0.323858962272213,0.901006684499772,0.367584765606274,0.515879495052045,"NO","NO","YES"
"10.63863849.63864210",116.549977312757,0.0188175383161417,0.271383053257675,0.0693394008588836,0.944719463843369,0.964669926525244,"NO","NO","YES"
"10.63865653.63866384",346.282538483236,-0.251360033612954,0.170323807808844,-1.47577744325126,0.140003648076449,0.260452160363026,"NO","NO","YES"
"10.63874099.63874786",211.461527472969,-0.265638644145582,0.214947125018205,-1.23583250589225,0.216520829467028,0.359424790448282,"NO","NO","YES"
"10.63875646.63875990",120.670999696057,0.268324847538841,0.263845755723006,1.01697617535503,0.309164763295776,0.461068922074429,"NO","NO","YES"
"10.63876419.63876998",506.979943745935,-0.923935560647457,0.182085097466537,-5.07419648012246,3.89136816220209e-07,6.44720717674339e-06,"NO","NO","NO"
"10.63878322.63878927",159.48210089924,-0.413616363303552,0.231161529760674,-1.7892958388525,0.0735671838598065,0.158539498553406,"NO","NO","YES"
"10.63904645.63904853",71.3560531414914,0.298593779151382,0.331233612156854,0.901459780023725,0.367343909195698,0.515702504810749,"NO","NO","YES"
"10.63952027.63952289",65.9248339639639,0.504479352909944,0.344342581566798,1.46505073701459,0.142907075654083,0.264443480052907,"NO","NO","YES"
"10.63953336.63953744",164.564720049884,-1.76519110391708,0.244254562519135,-7.22685007686926,4.94325289419937e-13,4.24928705311032e-11,"NO","YES","NO"
"10.63975854.63976074",44.3970125963194,-0.522552248084547,0.44270204886764,-1.1803700692625,0.237853060789997,0.384678572403308,"NO","NO","YES"
"10.63982441.63982862",98.9829528975459,-0.125946041475415,0.30552735269388,-0.412225093317929,0.680174446351614,0.780745100289869,"NO","NO","YES"
"10.63983584.63983845",165.546356619839,-0.419443836439301,0.225483092482652,-1.86020083289204,0.0628571172724444,0.140151728558114,"NO","NO","YES"
"10.63993338.63993786",291.293818966774,-0.508516930500486,0.192431796345422,-2.64258267166867,0.00822763765884702,0.0279234378221484,"NO","NO","NO"
"10.63994492.63995172",353.126967211228,-0.208749468450352,0.178809398532491,-1.16744125400333,0.243032219285418,0.390616503474368,"NO","NO","YES"
"10.64031390.64031791",106.250438442976,-0.79073406160617,0.275712149582188,-2.86796959366659,0.00413115233783617,0.0159977638083693,"NO","NO","NO"
"10.64034753.64035440",159.979735944577,-0.0387960819246634,0.233360369033258,-0.166249659637513,0.86796048042613,0.915391701558947,"NO","NO","YES"
"10.64049761.64050471",175.739800363865,0.448951838250749,0.25351730383415,1.77089228806429,0.076578615031841,0.163739470785458,"NO","NO","YES"
