distanceToTSS (log10)	group
0.94141204037355	hsfb CK
0.867467487859051	hsfb CK
0.84323277809801	hsfb CK
0.805568817548556	hsfb CK
0.734959761272445	hsfb CK
0.303412070596742	hsfb CK
-0.107549129744686	hsfb CK
0.164650215934297	hsfb CK
0.0685568950723631	hsfb CK
0	hsfb CK
-0.0976043288744109	hsfb CK
-0.435047641339965	hsfb CK
0	hsfb CK
-0.343014497150768	hsfb CK
-0.444669230938524	hsfb CK
0	hsfb CK
0	hsfb CK
0.04883008652835	hsfb CK
0.631240780235509	hsfb CK
0.756636108245848	hsfb CK
0.77901897191487	hsfb CK
-0.316389751073195	hsfb CK
0	hsfb CK
0.58489634413745	hsfb CK
-0.120244795546365	hsfb CK
-0.0207754881935578	hsfb CK
0	hsfb CK
0	hsfb CK
-0.35430056234536	hsfb CK
0.314709692955174	hsfb CK
0	hsfb CK
-0.182699903336043	hsfb CK
0.115277591395901	hsfb CK
0	hsfb CK
0	hsfb CK
0.467756051244033	hsfb CK
-0.772761647144032	hsfb CK
-0.216429830876251	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0.758306181725307	hsfb CK
0.911370707116138	hsfb CK
0.932220013877119	hsfb CK
0.952211058108669	hsfb CK
0.997823080745725	hsfb CK
1.27648478210938	hsfb CK
1.29703790937936	hsfb CK
1.31209269039372	hsfb CK
1.30928941065526	hsfb CK
1.29848191251348	hsfb CK
0.401917250517575	hsfb CK
-0.657724954205108	hsfb CK
-0.454387467146955	hsfb CK
-0.242292904982931	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
-0.0318122713303704	hsfb CK
0.0232524596337114	hsfb CK
-0.494988973683168	hsfb CK
-0.581266805273671	hsfb CK
0	hsfb CK
0.710202014655385	hsfb CK
0	hsfb CK
-0.287129620719111	hsfb CK
0.129045059887958	hsfb CK
-0.0350292822023682	hsfb CK
0	hsfb CK
-0.649821463224565	hsfb CK
0	hsfb CK
0	hsfb CK
-0.502427119984433	hsfb CK
-0.671265432947158	hsfb CK
-0.719579857713723	hsfb CK
-0.812311609131124	hsfb CK
-0.57966929355472	hsfb CK
-0.454387467146955	hsfb CK
0.044539760392411	hsfb CK
0.37675939540488	hsfb CK
0.444513206334043	hsfb CK
0	hsfb CK
-0.857151502687493	hsfb CK
-0.707655323531187	hsfb CK
-0.671543085262574	hsfb CK
-0.530199698203082	hsfb CK
-0.493597449000527	hsfb CK
-0.109578546904387	hsfb CK
0	hsfb CK
-0.717420836722375	hsfb CK
-0.269979676645324	hsfb CK
-0.507180977260241	hsfb CK
-0.348888723071438	hsfb CK
-0.196728722623287	hsfb CK
0	hsfb CK
0.689220037263836	hsfb CK
0.579897869603104	hsfb CK
0.511080845539118	hsfb CK
0.326540668516562	hsfb CK
0.0149403497929365	hsfb CK
-0.0773679052841565	hsfb CK
-0.224274014294258	hsfb CK
-0.146128035678238	hsfb CK
0.0174507295105361	hsfb CK
0.912434633375575	hsfb CK
0.985606083052436	hsfb CK
1.04820866702415	hsfb CK
1.16450156130957	hsfb CK
1.18309894010013	hsfb CK
1.20582665935934	hsfb CK
1.23014225231864	hsfb CK
-1.22950266208507	hsfb CK
-1.2135177569963	hsfb CK
-1.2043913319193	hsfb CK
-0.916717077598812	hsfb CK
-0.902818468082254	hsfb CK
-0.888853166982936	hsfb CK
-0.827498508133459	hsfb CK
-0.783975003412671	hsfb CK
-0.758078822249613	hsfb CK
-0.719745492529577	hsfb CK
-0.648164778574001	hsfb CK
-0.578524605274993	hsfb CK
-0.51627088272934	hsfb CK
0	hsfb CK
0	hsfb CK
0.490941205356787	hsfb CK
0	hsfb CK
-0.485579476984679	hsfb CK
-0.625106575403468	hsfb CK
-0.665862300203155	hsfb CK
-0.716504163773217	hsfb CK
0	hsfb CK
0	hsfb CK
-0.679972694277418	hsfb CK
0.363611979892144	hsfb CK
-0.514149134475437	hsfb CK
-0.421932813278508	hsfb CK
-0.278524964737018	hsfb CK
0.0386201619497028	hsfb CK
-0.513217600067939	hsfb CK
0	hsfb CK
0.0285712526925376	hsfb CK
0	hsfb CK
0	hsfb CK
0.501470072100412	hsfb CK
0.028977705208778	hsfb CK
-0.00646604224923168	hsfb CK
0	hsfb CK
-0.381295623003826	hsfb CK
0	hsfb CK
0.329804522164069	hsfb CK
0	hsfb CK
-0.77451696572855	hsfb CK
0	hsfb CK
-0.539577883345309	hsfb CK
-0.717504074764202	hsfb CK
0	hsfb CK
0	hsfb CK
-0.585573518622731	hsfb CK
-0.204662511748219	hsfb CK
0	hsfb CK
0.398113691730502	hsfb CK
0.446847710155809	hsfb CK
0.507180977260241	hsfb CK
0.578180609627778	hsfb CK
0.900967623919124	hsfb CK
0.333850145102545	hsfb CK
0.167317334748176	hsfb CK
-0.588383768378728	hsfb CK
0.710625015060797	hsfb CK
0.687528961214634	hsfb CK
0.61331316145546	hsfb CK
0	hsfb CK
0.953807997665307	hsfb CK
-0.0216027160282422	hsfb CK
-0.372175286115064	hsfb CK
-0.0958664534785426	hsfb CK
0	hsfb CK
-0.782687568234966	hsfb CK
0.841984804590114	hsfb CK
0.795114985630363	hsfb CK
0.66642437251876	hsfb CK
0	hsfb CK
0.432488255770506	hsfb CK
0.473778834646725	hsfb CK
-0.310055737750891	hsfb CK
-0.274619619091238	hsfb CK
0	hsfb CK
0.0549958615291415	hsfb CK
-0.0334237554869497	hsfb CK
0	hsfb CK
-0.264345507050092	hsfb CK
-0.472610197596045	hsfb CK
0.0370278797557749	hsfb CK
-0.243038048686294	hsfb CK
-0.473194909204938	hsfb CK
-0.535800290824898	hsfb CK
0	hsfb CK
0	hsfb CK
0.851074805228887	hsfb CK
0	hsfb CK
0	hsfb CK
0.617000341120899	hsfb CK
0.829432433617599	hsfb CK
0.889077492650064	hsfb CK
0	hsfb CK
-0.193958978019187	hsfb CK
0	hsfb CK
0.607133204391567	hsfb CK
0.700876708376904	hsfb CK
0.762153192303595	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0.673297439759636	hsfb CK
0.580240508265376	hsfb CK
0	hsfb CK
-0.368286884902131	hsfb CK
0.113943352306837	hsfb CK
0.706632450873295	hsfb CK
-1.27827332579817	hsfb CK
-1.32347898813016	hsfb CK
1.31902273343041	hsfb CK
1.2935614226758	hsfb CK
1.13123359458969	hsfb CK
1.07232343829304	hsfb CK
-0.355834495884936	hsfb CK
0	hsfb CK
-0.341632335778054	hsfb CK
-0.252367514459899	hsfb CK
0	hsfb CK
0	hsfb CK
-0.714999967412042	hsfb CK
-0.687439774545894	hsfb CK
-0.617734035364018	hsfb CK
-0.444357125656028	hsfb CK
0	hsfb CK
0.636287252098513	hsfb CK
0.755341183811548	hsfb CK
0.911796590437252	hsfb CK
0	hsfb CK
-0.251638220448212	hsfb CK
0	hsfb CK
0.696531119969607	hsfb CK
0.99211148778695	hsfb CK
-0.585799009013001	hsfb CK
-0.625415352154408	hsfb CK
-0.653791187387812	hsfb CK
0.489395921727129	hsfb CK
0.0429690733931801	hsfb CK
0.462547728802664	hsfb CK
0.968296115046255	hsfb CK
0.932169245920792	hsfb CK
0.442949869577862	hsfb CK
0.151982395457474	hsfb CK
0	hsfb CK
-0.082066934285113	hsfb CK
-0.111934276332682	hsfb CK
0	hsfb CK
-0.17580163284828	hsfb CK
0	hsfb CK
0.398113691730502	hsfb CK
-0.273001272063738	hsfb CK
0.314077991779213	hsfb CK
0.591398551281249	hsfb CK
0.672374978746079	hsfb CK
-0.693199145153717	hsfb CK
-0.461198288622493	hsfb CK
0	hsfb CK
-0.620552444729435	hsfb CK
-0.780533325316404	hsfb CK
0	hsfb CK
0	hsfb CK
-0.418798290590354	hsfb CK
-0.751125071535583	hsfb CK
0	hsfb CK
0	hsfb CK
-0.574378564413082	hsfb CK
0	hsfb CK
-0.787247880331954	hsfb CK
-0.628695382714023	hsfb CK
-0.0161973535124391	hsfb CK
0.169380495311949	hsfb CK
0.671820560183249	hsfb CK
-0.544192110765033	hsfb CK
-0.331832044436249	hsfb CK
0	hsfb CK
1.03023529601224	hsfb CK
0.474507639116976	hsfb CK
-0.0659529803138696	hsfb CK
-0.297760511099134	hsfb CK
0.763502865467597	hsfb CK
0	hsfb CK
-0.288025535388363	hsfb CK
-0.199206479161658	hsfb CK
0	hsfb CK
0	hsfb CK
0.8080082999104	hsfb CK
0	hsfb CK
0	hsfb CK
-0.729407796963068	hsfb CK
0	hsfb CK
0.846893543316625	hsfb CK
0.880184552826433	hsfb CK
0.91365493508662	hsfb CK
0	hsfb CK
0.889749775264038	hsfb CK
0.810098040681143	hsfb CK
0.761852694466383	hsfb CK
0.679881942112862	hsfb CK
0	hsfb CK
0.369772288596963	hsfb CK
0.595936906269174	hsfb CK
0.648262405748045	hsfb CK
0.730378468587643	hsfb CK
0.691435152144062	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
-0.343408593803857	hsfb CK
-0.294466226161593	hsfb CK
0	hsfb CK
0	hsfb CK
-0.502290527914773	hsfb CK
-0.141449773400467	hsfb CK
0	hsfb CK
-0.912647106218317	hsfb CK
-0.115277591395901	hsfb CK
0	hsfb CK
0.13640344813399	hsfb CK
0.513750150081824	hsfb CK
0.568436414416885	hsfb CK
0.700790221374347	hsfb CK
0	hsfb CK
-0.253822438708073	hsfb CK
0	hsfb CK
-0.904823699800944	hsfb CK
0	hsfb CK
0	hsfb CK
0.286231854028553	hsfb CK
0.550961752298176	hsfb CK
0	hsfb CK
-0.311117842662506	hsfb CK
0.275080898456859	hsfb CK
0.0934216851622351	hsfb CK
0	hsfb CK
-0.105169427999332	hsfb CK
-0.0301947853567512	hsfb CK
0.0433622780211295	hsfb CK
0	hsfb CK
-0.225825991461893	hsfb CK
0	hsfb CK
-0.695306522431803	hsfb CK
0	hsfb CK
0	hsfb CK
0.726645720240912	hsfb CK
-0.34222522936079	hsfb CK
-0.333850145102545	hsfb CK
0.812913356642856	hsfb CK
0	hsfb CK
-0.17580163284828	hsfb CK
0	hsfb CK
-0.465382851448418	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
-0.194791757721925	hsfb CK
0.533263516778715	hsfb CK
0	hsfb CK
-0.208978517276253	hsfb CK
-0.0666985504229953	hsfb CK
0.78738962135211	hsfb CK
0.15836249209525	hsfb CK
-0.261262868792493	hsfb CK
-0.435844365984441	hsfb CK
-0.678700434998304	hsfb CK
-1.03189298771047	hsfb CK
-1.14263970783242	hsfb CK
0.972249135962596	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
-0.491641793477586	hsfb CK
0	hsfb CK
0.448551739201578	hsfb CK
0.585122186306815	hsfb CK
0.761476779544702	hsfb CK
0.738384123512156	hsfb CK
0.0350292822023682	hsfb CK
0.537441283407948	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0.515343893088381	hsfb CK
0.0663259253620378	hsfb CK
0	hsfb CK
1.49786914149709	hsfb CK
0.312177356439779	hsfb CK
-0.351989455435632	hsfb CK
0	hsfb CK
0.465977368285823	hsfb CK
0	hsfb CK
0	hsfb CK
-0.564902672529205	hsfb CK
-0.315550534421905	hsfb CK
0.587037117743456	hsfb CK
0	hsfb CK
-0.521268875598385	hsfb CK
-0.653405490664501	hsfb CK
-0.712565527873308	hsfb CK
-0.670431409360606	hsfb CK
-0.576341350205793	hsfb CK
0	hsfb CK
0.62746827245971	hsfb CK
0	hsfb CK
0	hsfb CK
0.133219456732494	hsfb CK
0.0293837776852097	hsfb CK
0.541079767776629	hsfb CK
0.477555332198981	hsfb CK
0	hsfb CK
-0.368658712392227	hsfb CK
-0.487562560256378	hsfb CK
-0.521791649639123	hsfb CK
-0.896029912396227	hsfb CK
0.41763773965223	hsfb CK
-0.172018809424556	hsfb CK
0	hsfb CK
0	hsfb CK
0.587935348636356	hsfb CK
0.0174507295105361	hsfb CK
1.52676560728896	hsfb CK
1.53291991425214	hsfb CK
1.5707997047869	hsfb CK
1.57487587250364	hsfb CK
1.62695595143545	hsfb CK
1.64127575723191	hsfb CK
-1.60337174910086	hsfb CK
-0.255513712819533	hsfb CK
0.43568513794163	hsfb CK
0.566201718854913	hsfb CK
-0.00259798071990859	hsfb CK
-0.3807537708039	hsfb CK
-0.556784782307025	hsfb CK
-0.587598729721245	hsfb CK
0.860697274052039	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
-0.348694190265541	hsfb CK
0.137037454789513	hsfb CK
0	hsfb CK
0	hsfb CK
0.988068203392635	hsfb CK
1.03059972196595	hsfb CK
1.03120641982746	hsfb CK
0.749736315569061	hsfb CK
0.704579449696299	hsfb CK
0.396722278503774	hsfb CK
0.287801729930226	hsfb CK
0.137354111370733	hsfb CK
0	hsfb CK
-0.661907292766021	hsfb CK
-0.600428325732131	hsfb CK
0.0941215958405614	hsfb CK
1.07965147707385	hsfb CK
0	hsfb CK
0.725339815909737	hsfb CK
0.756940236046724	hsfb CK
0	hsfb CK
-0.251394850040104	hsfb CK
-0.344981413927258	hsfb CK
-0.00346053210950649	hsfb CK
0.135768514567822	hsfb CK
0	hsfb CK
0.866228247379647	hsfb CK
0.086003705618382	hsfb CK
0.674952948048565	hsfb CK
0.653405490664501	hsfb CK
0.627365856592733	hsfb CK
-0.353339095311305	hsfb CK
-0.395675785269936	hsfb CK
-0.353916230920363	hsfb CK
0	hsfb CK
-0.0310042813635368	hsfb CK
0	hsfb CK
0	hsfb CK
-0.268577971882843	hsfb CK
0.0107238653917731	hsfb CK
0.166133970305109	hsfb CK
0.52608069180203	hsfb CK
-0.0187004986662434	hsfb CK
-0.479719235439571	hsfb CK
0	hsfb CK
0	hsfb CK
-0.473194909204938	hsfb CK
0	hsfb CK
-1.01338501774969	hsfb CK
0	hsfb CK
0.51560894923448	hsfb CK
0.646305680284759	hsfb CK
0.712481337801919	hsfb CK
0	hsfb CK
-0.649334858712142	hsfb CK
-0.570893036218392	hsfb CK
-0.101747073946366	hsfb CK
0.413467412985825	hsfb CK
0.304275050477128	hsfb CK
0.104487111312395	hsfb CK
0	hsfb CK
0.594392550375427	hsfb CK
-0.677333151419902	hsfb CK
-0.644930707913587	hsfb CK
-0.138933940256924	hsfb CK
-0.0285712526925376	hsfb CK
0.968669701720392	hsfb CK
0	hsfb CK
-0.00173371280900053	hsfb CK
-0.331427296520743	hsfb CK
0	hsfb CK
0.598133645813238	hsfb CK
-0.173477643452995	hsfb CK
-0.0216027160282422	hsfb CK
0	hsfb CK
-0.299725153975637	hsfb CK
-0.608846822326412	hsfb CK
0.771807878999106	hsfb CK
0.572523097849638	hsfb CK
-0.0813473078041325	hsfb CK
-0.703635237583896	hsfb CK
0	hsfb CK
0.285107029566812	hsfb CK
-0.168497483523033	hsfb CK
0	hsfb CK
-0.332034277027518	hsfb CK
-0.375297738217339	hsfb CK
-0.0334237554869497	hsfb CK
-0.151982395457474	hsfb CK
0	hsfb CK
0.285107029566812	hsfb CK
-0.0507663112330423	hsfb CK
-0.0433622780211295	hsfb CK
-0.0863598306747482	hsfb CK
-0.196176185039973	hsfb CK
-0.0257153839013406	hsfb CK
-0.399500661314611	hsfb CK
0.0927206446840992	hsfb CK
-0.563006187061794	hsfb CK
-0.671265432947158	hsfb CK
0	hsfb CK
-0.152899596393747	hsfb CK
0.00216606175650763	hsfb CK
0	hsfb CK
-0.563362409486607	hsfb CK
-0.459090789600586	hsfb CK
-0.0191162904470728	hsfb CK
-0.457124626303409	hsfb CK
0	hsfb CK
0.791901080009571	hsfb CK
0.830396176483469	hsfb CK
0.674125982742708	hsfb CK
0.504334911802464	hsfb CK
0.445292769425972	hsfb CK
0.390405156480081	hsfb CK
0	hsfb CK
0.732795698289329	hsfb CK
0.751279103983342	hsfb CK
0.772101569277012	hsfb CK
-0.024485667699167	hsfb CK
-0.184975190698261	hsfb CK
-0.285332227643884	hsfb CK
0.0124153747624329	hsfb CK
0.0261245167454503	hsfb CK
0	hsfb CK
-0.665487180782811	hsfb CK
0.421603926869831	hsfb CK
-0.866995813110648	hsfb CK
0	hsfb CK
-0.183554533618862	hsfb CK
-0.530199698203082	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0.706120109702704	hsfb CK
-0.547159121327418	hsfb CK
-0.403292145158254	hsfb CK
-0.255272505103306	hsfb CK
0.238547887681328	hsfb CK
0.369586890736344	hsfb CK
0.807061239917239	hsfb CK
0.77901897191487	hsfb CK
0.682866795662325	hsfb CK
0.0674428427763807	hsfb CK
0	hsfb CK
0	hsfb CK
-0.0856472882968565	hsfb CK
0.437116093048079	hsfb CK
0.180125875164054	hsfb CK
0	hsfb CK
-0.277609214304091	hsfb CK
0.671265432947158	hsfb CK
0.797475287537334	hsfb CK
0.920488564658298	hsfb CK
1.08969320878484	hsfb CK
1.10765082614649	hsfb CK
1.16470966353988	hsfb CK
1.09881671704894	hsfb CK
0.898889655926586	hsfb CK
0.538699379542407	hsfb CK
-0.619823500457278	hsfb CK
-0.695043658821294	hsfb CK
-0.121559844187501	hsfb CK
-0.580468783951002	hsfb CK
-0.644241585843729	hsfb CK
-0.700184329622198	hsfb CK
-0.7346398389877	hsfb CK
-0.400365273349939	hsfb CK
0	hsfb CK
0.238547887681328	hsfb CK
0.505014240084107	hsfb CK
0.598899887063883	hsfb CK
-0.760949951410897	hsfb CK
0.0982975364946976	hsfb CK
0.0285712526925376	hsfb CK
0.736157375273132	hsfb CK
0.649918718735419	hsfb CK
0.400192488592576	hsfb CK
0.321391278311689	hsfb CK
0.89894446686651	hsfb CK
0.883831713329452	hsfb CK
0.832125542534009	hsfb CK
-0.0895518828864541	hsfb CK
-0.328583449714202	hsfb CK
-0.194514341882467	hsfb CK
0	hsfb CK
0.945665499432134	hsfb CK
-1.11760269169008	hsfb CK
0	hsfb CK
0.577031985626031	hsfb CK
0	hsfb CK
0.0362295440862945	hsfb CK
0.694254112025278	hsfb CK
0	hsfb CK
-0.465382851448418	hsfb CK
0.0115704435972782	hsfb CK
-0.367728546086976	hsfb CK
-0.302763708472982	hsfb CK
0.656385719058688	hsfb CK
0.0689276116820718	hsfb CK
0	hsfb CK
-0.610234175334389	hsfb CK
-0.520352504083318	hsfb CK
-0.303412070596742	hsfb CK
-0.19200959265367	hsfb CK
0	hsfb CK
0.946452265013073	hsfb CK
0.961800639191678	hsfb CK
-0.872797039989598	hsfb CK
-0.564902672529205	hsfb CK
-0.407730728026335	hsfb CK
0.0182843084265308	hsfb CK
-0.532244643626582	hsfb CK
-0.714329759745233	hsfb CK
-0.594834355583318	hsfb CK
-0.420945405921972	hsfb CK
0	hsfb CK
0.518513939877887	hsfb CK
0.478854967528663	hsfb CK
-0.54257647626053	hsfb CK
-0.757699625087739	hsfb CK
0.86876195821205	hsfb CK
0	hsfb CK
-0.480868923687168	hsfb CK
0.0157787563890409	hsfb CK
0.274388795550379	hsfb CK
0.70035752782266	hsfb CK
0.0149403497929365	hsfb CK
0	hsfb CK
0.599664778788417	hsfb CK
0.650501794878367	hsfb CK
0.558228421803326	hsfb CK
0	hsfb CK
0	hsfb CK
0.642266618902674	hsfb CK
0.737987326333431	hsfb CK
0.77706415474243	hsfb CK
-0.841547165256553	hsfb CK
-0.743352951409556	hsfb CK
-0.695569227036186	hsfb CK
-0.409087369447835	hsfb CK
-0.288919605661727	hsfb CK
0	hsfb CK
-0.569958818096594	hsfb CK
-0.448087666692341	hsfb CK
-0.384711742938282	hsfb CK
-0.119255889277937	hsfb CK
0	hsfb CK
0.511214701136388	hsfb CK
0.714497408649806	hsfb CK
-0.470263446965078	hsfb CK
0	hsfb CK
-0.420945405921972	hsfb CK
0.432006687269598	hsfb CK
0.0157787563890409	hsfb CK
0	hsfb CK
0.440121603187804	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0.545678149792026	hsfb CK
-0.55108386518578	hsfb CK
-0.26030994579492	hsfb CK
0	hsfb CK
0.131297796597623	hsfb CK
-1.01815937354091	hsfb CK
-1.0503024039624	hsfb CK
-1.07744058447132	hsfb CK
-1.08653778375321	hsfb CK
-1.24941850723599	hsfb CK
-1.28501691762917	hsfb CK
-1.32428245529769	hsfb CK
-1.35094543133748	hsfb CK
-0.404491617758686	hsfb CK
0	hsfb CK
0.61066016308988	hsfb CK
0.554246808166111	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0.0261245167454503	hsfb CK
0	hsfb CK
0.606918525948291	hsfb CK
0	hsfb CK
0	hsfb CK
0.8121108412031	hsfb CK
0.497067936398505	hsfb CK
0.416973172603036	hsfb CK
0	hsfb CK
-0.230193378869046	hsfb CK
0	hsfb CK
-0.064083435963596	hsfb CK
0	hsfb CK
0.286905352972375	hsfb CK
0.512951079972491	hsfb CK
0.626032247829019	hsfb CK
0.744371227331861	hsfb CK
0.63164666295842	hsfb CK
0	hsfb CK
-0.230959555748569	hsfb CK
0	hsfb CK
0.162265614298022	hsfb CK
0.365862215402555	hsfb CK
0.789439684567179	hsfb CK
0	hsfb CK
-0.839352328895421	hsfb CK
-0.90183959205123	hsfb CK
-0.929725378378005	hsfb CK
0.949097125112916	hsfb CK
0.911210893137553	hsfb CK
0.895035597452323	hsfb CK
0.0334237554869497	hsfb CK
0	hsfb CK
0	hsfb CK
0.883263859584974	hsfb CK
0.928805370893284	hsfb CK
0.960042455726842	hsfb CK
1.08799425509971	hsfb CK
1.10537391414385	hsfb CK
1.14188854970586	hsfb CK
-0.977220446635385	hsfb CK
-0.693990610460777	hsfb CK
-0.590841834781603	hsfb CK
-0.432969290874406	hsfb CK
0	hsfb CK
-0.0666985504229953	hsfb CK
-0.66228551572213	hsfb CK
-0.241048150671644	hsfb CK
0	hsfb CK
0.802568498313956	hsfb CK
-0.802020751771976	hsfb CK
0	hsfb CK
0.602385590105105	hsfb CK
0.6742179455767	hsfb CK
0.00475115559100102	hsfb CK
-0.574262829707027	hsfb CK
-0.491501766237326	hsfb CK
-0.237292337567459	hsfb CK
0	hsfb CK
0.734079407280594	hsfb CK
0.0182843084265308	hsfb CK
-0.0718820073061254	hsfb CK
-0.204119982655925	hsfb CK
-0.267640982345915	hsfb CK
-0.581380688709987	hsfb CK
0.427323786357247	hsfb CK
-0.568084331315394	hsfb CK
-0.0421815945157663	hsfb CK
-0.132259689531044	hsfb CK
-0.35237549500052	hsfb CK
0.189209489582306	hsfb CK
-0.379305517750582	hsfb CK
-0.288472800599783	hsfb CK
-0.219322508419337	hsfb CK
0	hsfb CK
0.546666025070184	hsfb CK
0.602277084300193	hsfb CK
0.731588765186739	hsfb CK
0.460597188897601	hsfb CK
0.392872745402079	hsfb CK
0	hsfb CK
-0.924175870301921	hsfb CK
-0.461948495203762	hsfb CK
-0.330210784571528	hsfb CK
0	hsfb CK
0.333245698961963	hsfb CK
-0.163757523981956	hsfb CK
0	hsfb CK
0.595826777073223	hsfb CK
0.0358298252528282	hsfb CK
-0.481012420956573	hsfb CK
-0.589502796263764	hsfb CK
-0.759818877374826	hsfb CK
-0.902709812969877	hsfb CK
-0.934346926738256	hsfb CK
-1.0187836888747	hsfb CK
-1.03654905447915	hsfb CK
-1.00526633297277	hsfb CK
-0.939119717648487	hsfb CK
-0.83257277484618	hsfb CK
-0.79386020134267	hsfb CK
-0.461498526783019	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
0.406199423663313	hsfb CK
0.445136968713304	hsfb CK
0.104828403653655	hsfb CK
0	hsfb CK
-0.365300748637987	hsfb CK
-0.528531060635411	hsfb CK
-0.588159616383092	hsfb CK
-0.664641975556125	hsfb CK
0.412964271996663	hsfb CK
0.227115082589125	hsfb CK
0.86320385902863	hsfb CK
0.867644233903099	hsfb CK
0.844352896310893	hsfb CK
0.561220678933944	hsfb CK
0	hsfb CK
-0.225050696138049	hsfb CK
0.748808004958602	hsfb CK
0.490660653356137	hsfb CK
0	hsfb CK
0.495405563146193	hsfb CK
0.443575879750258	hsfb CK
0.0182843084265308	hsfb CK
0	hsfb CK
0.342620042553348	hsfb CK
0.607240503831743	hsfb CK
0.411114418550905	hsfb CK
-0.449015316347786	hsfb CK
0	hsfb CK
0.406369835469268	hsfb CK
-0.273695587930092	hsfb CK
-0.0569048513364726	hsfb CK
-0.128399268717806	hsfb CK
0.753046561626529	hsfb CK
0	hsfb CK
0.436639631692661	hsfb CK
0.480294460003007	hsfb CK
0.618361931109878	hsfb CK
0	hsfb CK
0	hsfb CK
0	hsfb CK
-0.105850674385144	hsfb CK
0	hsfb CK
0	hsfb CK
0.568905414982879	hsfb CK
0.450557009418329	hsfb CK
0.092018470752797	hsfb CK
-0.57966929355472	hsfb CK
0	hsfb CK
-0.772834927239018	hsfb CK
0.812646016233119	hsfb CK
0.789792167730675	hsfb CK
0.460897842756548	hsfb CK
0	hsfb CK
-0.211120541258049	hsfb CK
0	hsfb CK
0	hsfb CK
-0.339451441306441	hsfb CK
-0.481012420956573	hsfb CK
0.681783766467881	hsfb CK
0	hsfb CK
0	hsfb CK
-0.33645973384853	hsfb CK
-0.245759355967277	hsfb CK
0	hsfb CK
0.407900540142635	hsfb CK
0.876737297140665	hsfb CK
0.957415714722669	hsfb CK
0.807128955592422	hsfb CK
0.734319680859007	hsfb CK
0.594060901270418	hsfb CK
0	hsfb CK
0.776991584856405	hsfb CK
0.649432223241617	hsfb CK
0.323458366849468	hsfb CK
0.0195316845312554	hsfb CK
-0.505149978319906	hsfb CK
0	hsfb CK
-0.107888025182799	hsfb CK
0	hsfb CK
0	hsfb CK
-0.484299839346786	hsfb CK
0.0751818546186916	hsfb CK
0.294686624279443	hsfb CK
0	hsfb CK
0.520876381688342	hsfb CK
0.615529223637133	hsfb CK
0.275311354541812	hsfb CK
-0.643057683751453	hsfb CK
0	hsfb CK
0.530583859645118	hsfb CK
0	hsfb CK
-0.39776625612645	hsfb CK
0.415474168109236	hsfb CK
0.352568386179309	hsfb CK
0	hsfb CK
0.0170333392987804	hsfb CK
0	hsfb CK
0	hsfb CK
-0.222456336679247	hsfb CK
-0.237292337567459	hsfb CK
0	hsfb CK
0.898231384513097	hsfb CK
0.998128507128266	hsfb CK
0.977449227382341	hsfb CK
0	hsfb CK
-0.607025878434786	hsfb CK
0.838912027405999	hsfb CK
0.749504423876142	hsfb CK
0.702258163162094	hsfb CK
0.498448403174	hsfb CK
0.359076226059263	hsfb CK
0.252124552505644	hsfb CK
0.00389116623691048	hsfb CK
-0.128076012668715	hsfb CK
-0.213517756996305	hsfb CK
-0.345373730559088	hsfb CK
-0.0744507189545912	hsfb CK
0.390935107103379	hsfb CK
0.437116093048079	hsfb CK
0	hsfb CK
-0.804207605082041	hsfb CK
-0.34713478291002	hsfb CK
0	hsfb CK
0.667079205464217	hsfb CK
0.0986437258170569	hsfb CK
0	hsfb CK
0	hsfb CK
-0.235528446907549	hsfb CK
-0.372175286115064	hsfb CK
-0.506369717095504	hsfb CK
-0.409933123331295	hsfb CK
0.107549129744686	hsfb CK
0.20655604409903	hsfb CK
0.435525851498655	hsfb CK
0	hsfb CK
1.07638554395453	hsfb CK
1.04119523369681	hsfb CK
0.82059549654449	hsfb CK
0.783975003412671	hsfb CK
0.741387992479269	hsfb CK
0	hsfb CK
0	hsfb CK
0.0806264869218057	hsfb CK
0.826398782187618	hsfb CK
0.807737922014101	hsfb CK
0.72296280894249	hsfb CK
0	hsfb CK
0	hsfb CK
-0.355834495884936	hsfb CK
-0.48925516836926	hsfb CK
-0.823995591155968	hsfb CK
-0.932473764677153	hsfb CK
0.669781615208537	hsfb CK
0	hsfb CK
1.073241647612	hsfb CK
0	hsfb CK
-0.366982975977851	hsfb CK
0	hsfb CK
0.494154594018443	hsfb CK
0.326540668516562	hsfb CK
0.226342087163631	hsfb CK
