distanceToTSS (log10)	group
-0.0726174765452365	hsfa CK
-0.146438135285775	hsfa CK
0	hsfa CK
0.024895960107485	hsfa CK
0.564073978977147	hsfa CK
-0.000434077479318593	hsfa CK
-0.199206479161658	hsfa CK
-0.481729196960016	hsfa CK
-0.267875419318898	hsfa CK
-0.044539760392411	hsfa CK
0.127104798364808	hsfa CK
-0.151676230847048	hsfa CK
0	hsfa CK
0.064083435963596	hsfa CK
0.652536418593025	hsfa CK
0	hsfa CK
-0.732313327471242	hsfa CK
-0.46996920949996	hsfa CK
-0.04883008652835	hsfa CK
0.330413773349191	hsfa CK
-0.27415784926368	hsfa CK
0.624075731145683	hsfa CK
0	hsfa CK
0	hsfa CK
-0.277838333002047	hsfa CK
0.0187004986662434	hsfa CK
0.681693392004564	hsfa CK
0.877601679729272	hsfa CK
0.909609510490169	hsfa CK
0.866877814337499	hsfa CK
0.809694358716924	hsfa CK
-0.37383114507383	hsfa CK
0	hsfa CK
0	hsfa CK
-0.736077637003946	hsfa CK
0.572639297042813	hsfa CK
0	hsfa CK
-0.132899769944483	hsfa CK
0	hsfa CK
0.664547962246547	hsfa CK
0	hsfa CK
0	hsfa CK
0.00732095292274456	hsfa CK
-0.696880371682762	hsfa CK
0.82516637225655	hsfa CK
0.65475393325293	hsfa CK
0.614897216033135	hsfa CK
0.227629649571009	hsfa CK
0	hsfa CK
-0.348110068480238	hsfa CK
-0.470704429722788	hsfa CK
-0.311117842662506	hsfa CK
0	hsfa CK
0.674585602302914	hsfa CK
0.802842112739074	hsfa CK
-0.123851640967086	hsfa CK
0	hsfa CK
-0.770999205163941	hsfa CK
-0.737907923374639	hsfa CK
-0.69284691927723	hsfa CK
-0.63286204010023	hsfa CK
0	hsfa CK
0.707058940627596	hsfa CK
0.27600198996205	hsfa CK
0.0549958615291415	hsfa CK
-0.306639441024262	hsfa CK
-0.378397900948138	hsfa CK
-0.522183317618686	hsfa CK
-0.627673031766616	hsfa CK
-0.543695632309245	hsfa CK
0.0240749873074262	hsfa CK
-0.440436766105774	hsfa CK
-0.30984300471607	hsfa CK
0.148602654806093	hsfa CK
-0.315760490665735	hsfa CK
0.0480531731156091	hsfa CK
-0.334051440346892	hsfa CK
-0.398460849608223	hsfa CK
-0.131939295210425	hsfa CK
0	hsfa CK
0	hsfa CK
-0.00603795499731718	hsfa CK
0.138618433899492	hsfa CK
-0.496237545166735	hsfa CK
0	hsfa CK
0	hsfa CK
0.452093249017731	hsfa CK
0.409087369447835	hsfa CK
0.0610753236297918	hsfa CK
0	hsfa CK
0.875524263949309	hsfa CK
-0.9150831016512	hsfa CK
-0.786680453196649	hsfa CK
0	hsfa CK
0	hsfa CK
0.604442066260723	hsfa CK
0.539577883345309	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
1.22240429108246	hsfa CK
0.811976944336954	hsfa CK
0.721150843749684	hsfa CK
0.657724954205108	hsfa CK
0.0523090996473235	hsfa CK
-0.0257153839013406	hsfa CK
-0.470704429722788	hsfa CK
-0.580012112529424	hsfa CK
-0.55351894014897	hsfa CK
-0.316180098893453	hsfa CK
0	hsfa CK
-0.3654879848909	hsfa CK
-0.0530784434834197	hsfa CK
0	hsfa CK
1.42571350928507	hsfa CK
1.43565328532642	hsfa CK
1.44346639308865	hsfa CK
-1.35328133954529	hsfa CK
-0.737192642704737	hsfa CK
0	hsfa CK
-0.360214613295352	hsfa CK
0	hsfa CK
0.264581729238077	hsfa CK
0.886434319628938	hsfa CK
0	hsfa CK
0	hsfa CK
0.139249217571607	hsfa CK
0.285782273779395	hsfa CK
0.611085733414873	hsfa CK
0.114277296561586	hsfa CK
-0.0546130545568877	hsfa CK
0	hsfa CK
0.788875115775417	hsfa CK
0.143014800254095	hsfa CK
0	hsfa CK
-0.390581878550435	hsfa CK
-0.556664262122568	hsfa CK
-0.658393026279124	hsfa CK
-0.704064679408567	hsfa CK
-1.01283722470517	hsfa CK
-0.995766779049974	hsfa CK
-0.921894470929102	hsfa CK
-0.871748018991871	hsfa CK
-0.478999131673357	hsfa CK
0	hsfa CK
0.219584526214255	hsfa CK
-0.55810830163055	hsfa CK
-1.22435174501342	hsfa CK
0.682596291460553	hsfa CK
-1.12434117077496	hsfa CK
0.586137025230793	hsfa CK
-0.804820678721162	hsfa CK
-0.490660653356137	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0.707399831133249	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.334654766883241	hsfa CK
-0.587149498254344	hsfa CK
-0.647285145025367	hsfa CK
-0.724275869600789	hsfa CK
-0.792951708250132	hsfa CK
0.0625819842281631	hsfa CK
-0.255272505103306	hsfa CK
0.00346053210950649	hsfa CK
0	hsfa CK
0	hsfa CK
-0.0136796972911926	hsfa CK
-0.471291711058939	hsfa CK
0.0195316845312554	hsfa CK
-0.90074935806108	hsfa CK
-0.845408139621793	hsfa CK
0	hsfa CK
0.607669436688243	hsfa CK
0	hsfa CK
-0.245018870737753	hsfa CK
-0.107888025182799	hsfa CK
0.199480914862356	hsfa CK
0.167317334748176	hsfa CK
0	hsfa CK
-0.083860800866573	hsfa CK
0.0281644194244699	hsfa CK
0.0182843084265308	hsfa CK
0	hsfa CK
0	hsfa CK
-0.38147609027503	hsfa CK
0	hsfa CK
-0.00560944536028039	hsfa CK
0.257678574869184	hsfa CK
0	hsfa CK
-0.209246848753374	hsfa CK
-0.626955951435447	hsfa CK
-0.596487133736544	hsfa CK
0	hsfa CK
0.495127881242933	hsfa CK
0	hsfa CK
0.0166155475571774	hsfa CK
0.123524980942732	hsfa CK
0	hsfa CK
0.75396586586516	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.0557604646877348	hsfa CK
0	hsfa CK
-0.00774777800073995	hsfa CK
0	hsfa CK
-0.345177616542704	hsfa CK
-0.529686953772916	hsfa CK
-0.556181846652911	hsfa CK
0	hsfa CK
-0.37383114507383	hsfa CK
-0.52244423350632	hsfa CK
-0.600319329751661	hsfa CK
-0.698796251790431	hsfa CK
-0.671913012441587	hsfa CK
-0.155336037465062	hsfa CK
0.800304577556199	hsfa CK
0.578409970331236	hsfa CK
0	hsfa CK
-0.401572845676446	hsfa CK
-0.391993072259713	hsfa CK
0	hsfa CK
0	hsfa CK
0.0692980121155293	hsfa CK
0.308137378638039	hsfa CK
0.460296326757475	hsfa CK
-0.0726174765452365	hsfa CK
-0.440594261839831	hsfa CK
-0.342422680822206	hsfa CK
-0.178113252314632	hsfa CK
0	hsfa CK
0.690018780788695	hsfa CK
0.610553705317095	hsfa CK
0.455758203104137	hsfa CK
0.301247088636211	hsfa CK
0.0111473607757975	hsfa CK
-0.0652061280543119	hsfa CK
-0.256477206241677	hsfa CK
0	hsfa CK
-0.69539410829111	hsfa CK
-0.982316469692065	hsfa CK
-1.00294320687633	hsfa CK
1.10751522565146	hsfa CK
1.02591999850202	hsfa CK
0.883434293683009	hsfa CK
0	hsfa CK
-0.438700532900736	hsfa CK
-0.249442961442582	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.673389578188305	hsfa CK
-0.474798818800631	hsfa CK
-0.309204179670408	hsfa CK
0	hsfa CK
0.673665876245702	hsfa CK
-0.818753590497717	hsfa CK
-0.698274576674368	hsfa CK
-0.584331224367531	hsfa CK
0	hsfa CK
0.682866795662325	hsfa CK
0	hsfa CK
0.0124153747624329	hsfa CK
0.405517106976376	hsfa CK
0	hsfa CK
-0.500510910526337	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0.430075055551939	hsfa CK
0.297979244159362	hsfa CK
0.086003705618382	hsfa CK
-0.200576926754848	hsfa CK
-0.611723308007342	hsfa CK
-0.674125982742708	hsfa CK
-0.682415861677359	hsfa CK
-0.628184508073413	hsfa CK
0	hsfa CK
0	hsfa CK
0.513217600067939	hsfa CK
-0.0425755124401906	hsfa CK
-0.320976677342824	hsfa CK
0.0433622780211295	hsfa CK
0.764475027434409	hsfa CK
0.839415192683894	hsfa CK
0.767971721381619	hsfa CK
0	hsfa CK
-0.182984967003582	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
1.1666964704796	hsfa CK
1.13943827415817	hsfa CK
0.556061159009533	hsfa CK
0	hsfa CK
-0.00774777800073995	hsfa CK
0.353723937588949	hsfa CK
-0.88394519503428	hsfa CK
-0.837209527801206	hsfa CK
-0.442009159140952	hsfa CK
-0.187802638718419	hsfa CK
-0.111934276332682	hsfa CK
0.265053788504015	hsfa CK
0.423409727733093	hsfa CK
-0.0174507295105361	hsfa CK
-0.0203612826477079	hsfa CK
0.807602669916495	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.706461737631355	hsfa CK
0.241546480596548	hsfa CK
1.5068025777624	hsfa CK
0.704150516839799	hsfa CK
0.501743729627994	hsfa CK
0.4184670209466	hsfa CK
-0.434728541779758	hsfa CK
-0.540329474790874	hsfa CK
0.00302947055361796	hsfa CK
0.540454613671412	hsfa CK
0.610127613075995	hsfa CK
0	hsfa CK
0	hsfa CK
-0.656098202012832	hsfa CK
0.67797175281074	hsfa CK
0.592065670432247	hsfa CK
0	hsfa CK
-0.318272080211627	hsfa CK
0	hsfa CK
0.73383900069715	hsfa CK
0	hsfa CK
0	hsfa CK
-0.174059807725025	hsfa CK
0	hsfa CK
-0.275771900164931	hsfa CK
0	hsfa CK
0	hsfa CK
-0.487703863163726	hsfa CK
-0.546789351631258	hsfa CK
-0.932169245920792	hsfa CK
0	hsfa CK
-0.244771761495295	hsfa CK
0.659250468772661	hsfa CK
0.620864475265121	hsfa CK
0.343802333161655	hsfa CK
0.0119931146592569	hsfa CK
0	hsfa CK
0	hsfa CK
0.487986331129393	hsfa CK
0.529173603261723	hsfa CK
-0.0449315461491601	hsfa CK
-0.211654400553182	hsfa CK
0.000867721531226913	hsfa CK
0.434089638417891	hsfa CK
0.00860017176191757	hsfa CK
-0.0350292822023682	hsfa CK
0	hsfa CK
0.39776625612645	hsfa CK
0.448860845607441	hsfa CK
0.601625479553945	hsfa CK
0.104487111312395	hsfa CK
0	hsfa CK
-0.487703863163726	hsfa CK
0.0678145111618401	hsfa CK
0	hsfa CK
0.949390006644913	hsfa CK
0	hsfa CK
-0.486996888431823	hsfa CK
-0.580126325411582	hsfa CK
-0.663889298622661	hsfa CK
-0.146438135285775	hsfa CK
0.0157787563890409	hsfa CK
0.135450699345514	hsfa CK
-0.00518051250378031	hsfa CK
0	hsfa CK
-0.188365926063148	hsfa CK
-0.411956237930401	hsfa CK
0.0293837776852097	hsfa CK
-0.0115704435972782	hsfa CK
-0.244771761495295	hsfa CK
0	hsfa CK
0.644143050509919	hsfa CK
0	hsfa CK
-0.299507298700488	hsfa CK
-0.436798510231803	hsfa CK
-0.645029064721143	hsfa CK
-0.822233480238844	hsfa CK
-0.848065895403991	hsfa CK
0.88371820196396	hsfa CK
0	hsfa CK
-0.536810865991541	hsfa CK
-0.786183345567633	hsfa CK
-1.18661735185364	hsfa CK
-0.278296208091274	hsfa CK
0	hsfa CK
-0.636688447953283	hsfa CK
-0.59250984790068	hsfa CK
-0.521007252408604	hsfa CK
-0.420120848085703	hsfa CK
0.299942900022767	hsfa CK
0.431041945335885	hsfa CK
0.505014240084107	hsfa CK
0.566555330883055	hsfa CK
-0.562292864456475	hsfa CK
-0.435844365984441	hsfa CK
-0.140822180109311	hsfa CK
-0.63002085111341	hsfa CK
-0.483587296968894	hsfa CK
0.109578546904387	hsfa CK
0.271609301378832	hsfa CK
0.561220678933944	hsfa CK
0.658106835506393	hsfa CK
0.778585327862962	hsfa CK
-0.0211892990699381	hsfa CK
0.525692524505011	hsfa CK
0.493039588317651	hsfa CK
0.375114684692225	hsfa CK
0.412460547429961	hsfa CK
0	hsfa CK
0	hsfa CK
0.591509808994654	hsfa CK
0.775464809345739	hsfa CK
-0.391288048595297	hsfa CK
0	hsfa CK
-0.494850021680094	hsfa CK
-0.602277084300193	hsfa CK
-0.441538038702161	hsfa CK
0	hsfa CK
0	hsfa CK
-0.188647295999717	hsfa CK
0.49748253736737	hsfa CK
0.341236623238692	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.575764980536719	hsfa CK
0	hsfa CK
-0.502290527914773	hsfa CK
0	hsfa CK
-1.00757709830434	hsfa CK
0	hsfa CK
-0.480581786829169	hsfa CK
0.662852233264796	hsfa CK
0	hsfa CK
-0.409595019396816	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.397244581010386	hsfa CK
-0.678791434366244	hsfa CK
-0.78710609303657	hsfa CK
-0.948901760970214	hsfa CK
1.02197445511006	hsfa CK
-0.162265614298022	hsfa CK
-0.577491799837225	hsfa CK
-0.614053105987219	hsfa CK
-1.01515010322947	hsfa CK
-1.04147164061375	hsfa CK
-1.06299540118647	hsfa CK
0	hsfa CK
0	hsfa CK
0.209515014542631	hsfa CK
0.405858399317637	hsfa CK
0	hsfa CK
0.34752515999869	hsfa CK
0.532372133567877	hsfa CK
0.567379307650979	hsfa CK
0.603252661981647	hsfa CK
-0.486288760960566	hsfa CK
-0.215108581053093	hsfa CK
-0.121887985103681	hsfa CK
0	hsfa CK
0.534026106056135	hsfa CK
0.68859777508117	hsfa CK
-0.443419461782817	hsfa CK
-0.339451441306441	hsfa CK
0	hsfa CK
0.680607428991788	hsfa CK
0	hsfa CK
0	hsfa CK
0.869876813266767	hsfa CK
-0.640878778701618	hsfa CK
0.468051791454238	hsfa CK
-0.337259539750276	hsfa CK
-0.0603200286882852	hsfa CK
-0.0281644194244699	hsfa CK
0.0236639181977935	hsfa CK
0.772688354682141	hsfa CK
0.148602654806093	hsfa CK
0	hsfa CK
0	hsfa CK
-0.132899769944483	hsfa CK
0	hsfa CK
0	hsfa CK
-0.436798510231803	hsfa CK
0.283753383332527	hsfa CK
0	hsfa CK
0	hsfa CK
-0.674952948048565	hsfa CK
-0.73870130043471	hsfa CK
-0.821120323776824	hsfa CK
0.812646016233119	hsfa CK
0.768342058644533	hsfa CK
0.739888655084543	hsfa CK
0.716337287889549	hsfa CK
0.694341910364181	hsfa CK
0	hsfa CK
-0.298197867109815	hsfa CK
-0.669874502489803	hsfa CK
-0.893983567211847	hsfa CK
-0.805704704433864	hsfa CK
-0.575764980536719	hsfa CK
0.154728207440156	hsfa CK
0.426023015689876	hsfa CK
0.74382322160375	hsfa CK
0.720572720364261	hsfa CK
0.0358298252528282	hsfa CK
0.425697213362591	hsfa CK
-0.348694190265541	hsfa CK
0	hsfa CK
0	hsfa CK
-0.24551266781415	hsfa CK
-0.852235939411887	hsfa CK
0	hsfa CK
-0.139249217571607	hsfa CK
0	hsfa CK
0.779884963192644	hsfa CK
-0.67632773388132	hsfa CK
-0.449786846985773	hsfa CK
-0.225825991461893	hsfa CK
-0.122215878272827	hsfa CK
-0.995810631676043	hsfa CK
-0.0659529803138696	hsfa CK
0.642167634404945	hsfa CK
0.681693392004564	hsfa CK
0.722551662000958	hsfa CK
0	hsfa CK
0	hsfa CK
-0.480581786829169	hsfa CK
0	hsfa CK
-0.169674434058807	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.138302698166281	hsfa CK
-0.704750904290671	hsfa CK
0.743274523511933	hsfa CK
0	hsfa CK
-0.390935107103379	hsfa CK
0.245265839457461	hsfa CK
0	hsfa CK
-0.526985068559996	hsfa CK
0	hsfa CK
-0.683587317572767	hsfa CK
-0.15259407792747	hsfa CK
-0.00732095292274456	hsfa CK
0	hsfa CK
0.426673888021373	hsfa CK
0.472756449317212	hsfa CK
-0.110589710299249	hsfa CK
-0.129689892199301	hsfa CK
-0.313656346618031	hsfa CK
-0.504334911802464	hsfa CK
-0.672467313068082	hsfa CK
-0.454692449239477	hsfa CK
-0.224533062606086	hsfa CK
-0.53135116458306	hsfa CK
0.0128372247051722	hsfa CK
0.151982395457474	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.230704313612569	hsfa CK
0	hsfa CK
0.010299956639812	hsfa CK
0.827692288674446	hsfa CK
-1.05176974689933	hsfa CK
-0.588383768378728	hsfa CK
-0.0565237240791004	hsfa CK
0.0453229787866575	hsfa CK
0.378761175316373	hsfa CK
-0.0507663112330423	hsfa CK
0.475089803389007	hsfa CK
0.672559627763276	hsfa CK
0.399327532158679	hsfa CK
0.129689892199301	hsfa CK
0	hsfa CK
-0.198382130008294	hsfa CK
0	hsfa CK
0	hsfa CK
-0.756255648754233	hsfa CK
-0.328787200354535	hsfa CK
0	hsfa CK
0.782257573663302	hsfa CK
-0.822429623779357	hsfa CK
-0.743039154804933	hsfa CK
-0.638688886690123	hsfa CK
-0.19089171692217	hsfa CK
0	hsfa CK
0.0584260244570054	hsfa CK
0.374748346010104	hsfa CK
0.246252312299322	hsfa CK
-0.161667412437736	hsfa CK
0	hsfa CK
-0.313023110323238	hsfa CK
-0.64738297011462	hsfa CK
-0.813714391881145	hsfa CK
-0.707995746422929	hsfa CK
-0.281033367247728	hsfa CK
-0.410102076642861	hsfa CK
0	hsfa CK
-0.930643441042164	hsfa CK
-0.730378468587643	hsfa CK
-0.708930535806616	hsfa CK
0	hsfa CK
0.924072429910363	hsfa CK
0	hsfa CK
-1.64870145665173	hsfa CK
-1.68291186331991	hsfa CK
-0.389343311252078	hsfa CK
0	hsfa CK
0.179551791165188	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.583991799198316	hsfa CK
0	hsfa CK
0.786893325261316	hsfa CK
0.88275215561308	hsfa CK
-1.00043407747932	hsfa CK
-0.867762024650201	hsfa CK
-0.680879174426811	hsfa CK
-0.510946948672973	hsfa CK
-0.38327665040765	hsfa CK
0	hsfa CK
0.75495958772171	hsfa CK
-0.712565527873308	hsfa CK
-0.62148786458063	hsfa CK
-0.0962145853464052	hsfa CK
-0.0216027160282422	hsfa CK
0.0417873189717518	hsfa CK
0.137037454789513	hsfa CK
0	hsfa CK
1.0386598943025	hsfa CK
0.552424845704085	hsfa CK
0	hsfa CK
-0.36679638328673	hsfa CK
0	hsfa CK
0	hsfa CK
-0.364926033789976	hsfa CK
-0.271144317949078	hsfa CK
0	hsfa CK
0.0174507295105361	hsfa CK
0.259832699063484	hsfa CK
0	hsfa CK
-0.326335860928751	hsfa CK
0	hsfa CK
0.985830489858392	hsfa CK
1.10099052306996	hsfa CK
-1.08314414314305	hsfa CK
-1.00238207493276	hsfa CK
-0.961278679085043	hsfa CK
-0.897737025345427	hsfa CK
-0.794975744051132	hsfa CK
-0.414639146737009	hsfa CK
-0.289588952542597	hsfa CK
0	hsfa CK
0.810770011234364	hsfa CK
0.825036441221354	hsfa CK
0.273001272063738	hsfa CK
0.636888906983799	hsfa CK
0	hsfa CK
0.0429690733931801	hsfa CK
0.147985320683805	hsfa CK
0.572987708198205	hsfa CK
-0.451632947456991	hsfa CK
-0.0236639181977935	hsfa CK
0.0253058652647703	hsfa CK
0.832317269922262	hsfa CK
0.912859475162355	hsfa CK
0.933689708957895	hsfa CK
-0.86646456597174	hsfa CK
-0.832700470960567	hsfa CK
-0.773640193260026	hsfa CK
-0.305351369446624	hsfa CK
-0.0937717814987299	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.203576774977973	hsfa CK
0	hsfa CK
0.115943176939055	hsfa CK
0.321598430465344	hsfa CK
0.910304168068569	hsfa CK
1.45607741993725	hsfa CK
0	hsfa CK
0.38147609027503	hsfa CK
0	hsfa CK
-0.533899100796595	hsfa CK
0	hsfa CK
0.674952948048565	hsfa CK
0.498999363580153	hsfa CK
0.316389751073195	hsfa CK
-0.0625819842281631	hsfa CK
0	hsfa CK
0.6262376851469	hsfa CK
-0.204662511748219	hsfa CK
0.0293837776852097	hsfa CK
0.410270964252184	hsfa CK
0	hsfa CK
-0.39776625612645	hsfa CK
-0.45117215751254	hsfa CK
-0.706888394981618	hsfa CK
0	hsfa CK
-0.248708735600918	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0.20655604409903	hsfa CK
0.534153074185063	hsfa CK
0.440594261839831	hsfa CK
0.146438135285775	hsfa CK
-0.0584260244570054	hsfa CK
0	hsfa CK
0.20655604409903	hsfa CK
0.399846712712922	hsfa CK
-0.488127496247458	hsfa CK
-0.723044991643445	hsfa CK
-0.264817823009536	hsfa CK
0	hsfa CK
-0.754501229386917	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0.6959192528314	hsfa CK
0.858416877723488	hsfa CK
-0.859978441642021	hsfa CK
-0.61689542640076	hsfa CK
-0.533390708017551	hsfa CK
-0.496237545166735	hsfa CK
-0.294906910605192	hsfa CK
-0.0166155475571774	hsfa CK
0.693375151025185	hsfa CK
-0.415474168109236	hsfa CK
-0.14674801363064	hsfa CK
-0.0115704435972782	hsfa CK
0.0166155475571774	hsfa CK
0.839478047374198	hsfa CK
0.00518051250378031	hsfa CK
0	hsfa CK
-0.466571072386354	hsfa CK
-0.920071124297524	hsfa CK
-0.963646186484843	hsfa CK
0.961468555350786	hsfa CK
0.907518846106629	hsfa CK
0.853089529851866	hsfa CK
-0.0228406108765278	hsfa CK
0	hsfa CK
0	hsfa CK
0.475961589192424	hsfa CK
-0.223495940962395	hsfa CK
-0.776483255833682	hsfa CK
0.570075705321604	hsfa CK
0	hsfa CK
-0.70620554188197	hsfa CK
0.82052984852352	hsfa CK
0.852357983667827	hsfa CK
0.868526886768204	hsfa CK
0.853393977450666	hsfa CK
0.815909650886775	hsfa CK
-0.0523090996473235	hsfa CK
-0.239549720840473	hsfa CK
-0.445604203273598	hsfa CK
0.44870631990508	hsfa CK
0.304275050477128	hsfa CK
-0.0588054866759068	hsfa CK
-0.272769586551759	hsfa CK
-0.362670929725667	hsfa CK
-0.543198585637647	hsfa CK
-0.761025251711373	hsfa CK
-0.787247880331954	hsfa CK
-0.810971399822207	hsfa CK
-0.930694387664535	hsfa CK
-0.955495329184127	hsfa CK
-0.984662306190107	hsfa CK
-1.00251163128491	hsfa CK
-1.04257551244019	hsfa CK
1.00987563371216	hsfa CK
0	hsfa CK
0.68439647841902	hsfa CK
0.703033304733686	hsfa CK
-0.628082260990679	hsfa CK
-0.590507462008583	hsfa CK
-0.27669152884504	hsfa CK
-0.154728207440156	hsfa CK
0	hsfa CK
0.662757831681574	hsfa CK
0.441223674242612	hsfa CK
0.326745379565322	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0.766412847112399	hsfa CK
0.705778212828598	hsfa CK
0.643057683751453	hsfa CK
0	hsfa CK
-0.331629717629932	hsfa CK
-0.43980621139333	hsfa CK
-0.377852419006755	hsfa CK
-0.185258765296585	hsfa CK
0	hsfa CK
0.415474168109236	hsfa CK
-0.26030994579492	hsfa CK
-0.372359582524324	hsfa CK
-0.785472203306388	hsfa CK
0.915030290259161	hsfa CK
0.894260664446988	hsfa CK
0.800166990201364	hsfa CK
0.72916478969277	hsfa CK
0.193958978019187	hsfa CK
0.0362295440862945	hsfa CK
0.110252917353403	hsfa CK
0	hsfa CK
0	hsfa CK
-0.356408327038981	hsfa CK
-0.410608542568368	hsfa CK
-0.491221576239283	hsfa CK
0	hsfa CK
-0.453012391121455	hsfa CK
-0.537944959291487	hsfa CK
0	hsfa CK
-0.359835482339888	hsfa CK
-0.592620821321982	hsfa CK
-0.552911450216509	hsfa CK
-0.423245873936808	hsfa CK
-0.385069776331935	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.269279389771899	hsfa CK
0	hsfa CK
0.543571423962365	hsfa CK
0.602710944957558	hsfa CK
-0.376211850282673	hsfa CK
0	hsfa CK
-1.26911582689512	hsfa CK
-1.30530836786414	hsfa CK
0.621591675859218	hsfa CK
0	hsfa CK
-0.240299582002712	hsfa CK
-0.896360845469316	hsfa CK
-0.817763632280368	hsfa CK
-0.756027212973441	hsfa CK
0	hsfa CK
0.150449409460881	hsfa CK
0.085290578230065	hsfa CK
0	hsfa CK
-0.0955180423231508	hsfa CK
-0.718584720027436	hsfa CK
-0.740993931584886	hsfa CK
-0.767823498007517	hsfa CK
0.827046017004734	hsfa CK
0	hsfa CK
-0.0863598306747482	hsfa CK
0.198931869932209	hsfa CK
0	hsfa CK
-0.228400358703005	hsfa CK
0	hsfa CK
0.103119253545714	hsfa CK
0.482158695411276	hsfa CK
0	hsfa CK
0	hsfa CK
0.0425755124401906	hsfa CK
0.927626962444954	hsfa CK
1.0365889767554	hsfa CK
1.1081589512564	hsfa CK
1.12700755737133	hsfa CK
1.13883931241432	hsfa CK
1.17283636012271	hsfa CK
1.18859103659399	hsfa CK
1.21023823616173	hsfa CK
1.22556771343947	hsfa CK
-1.09092785258161	hsfa CK
-1.0558750391461	hsfa CK
-1.02983001931066	hsfa CK
-1.01669913806497	hsfa CK
-1.00397724184554	hsfa CK
-0.932220013877119	hsfa CK
-0.906496659799353	hsfa CK
-0.699751031689514	hsfa CK
-0.617105230502378	hsfa CK
-0.556664262122568	hsfa CK
-0.00646604224923168	hsfa CK
0.760045327965811	hsfa CK
0.778078861937455	hsfa CK
0.804275767129094	hsfa CK
0.948461870061284	hsfa CK
0.934195349347884	hsfa CK
0.91232835796041	hsfa CK
0.867820908045573	hsfa CK
0.84279639517558	hsfa CK
0.807128955592422	hsfa CK
0.735039705033721	hsfa CK
0.312600439261259	hsfa CK
-0.0951693514317552	hsfa CK
0.16761267272753	hsfa CK
0.0884904701823962	hsfa CK
0	hsfa CK
-0.103803720955957	hsfa CK
-0.431846045698725	hsfa CK
0	hsfa CK
-0.444981112087945	hsfa CK
0	hsfa CK
0	hsfa CK
0.0507663112330423	hsfa CK
0.638888424705076	hsfa CK
0.757396028793024	hsfa CK
0.778151250383644	hsfa CK
-0.308991029000164	hsfa CK
0	hsfa CK
0.586137025230793	hsfa CK
-0.0166155475571774	hsfa CK
0	hsfa CK
0	hsfa CK
-0.363987829748491	hsfa CK
0.277150613963797	hsfa CK
0	hsfa CK
-0.182699903336043	hsfa CK
0	hsfa CK
0	hsfa CK
0.464489547433971	hsfa CK
-0.771366970857781	hsfa CK
-0.212720154417842	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
0.758457688610466	hsfa CK
0.909876817990393	hsfa CK
0.93049056530627	hsfa CK
0.952550293898202	hsfa CK
0.998084887936556	hsfa CK
1.27607099313703	hsfa CK
1.2974978859257	hsfa CK
1.31245240715244	hsfa CK
1.29965980886702	hsfa CK
0.413802516769351	hsfa CK
-0.301680949293576	hsfa CK
-0.63708927353033	hsfa CK
-0.246005904076029	hsfa CK
0	hsfa CK
0	hsfa CK
0	hsfa CK
-0.160168292958512	hsfa CK
0.0240749873074262	hsfa CK
-0.495405563146193	hsfa CK
-0.581722159949099	hsfa CK
0	hsfa CK
0.713490543093943	hsfa CK
0	hsfa CK
-0.313023110323238	hsfa CK
0	hsfa CK
-0.649821463224565	hsfa CK
0.535800290824898	hsfa CK
1.3041672717244	hsfa CK
0	hsfa CK
0	hsfa CK
-0.446692466371527	hsfa CK
-0.502563669107363	hsfa CK
-0.57978359661681	hsfa CK
-0.719331286983727	hsfa CK
-0.760723972141952	hsfa CK
-0.820398522703982	hsfa CK
-0.579897869603104	hsfa CK
-0.526339277389844	hsfa CK
-0.477410687907252	hsfa CK
0.0976043288744109	hsfa CK
0	hsfa CK
-0.857151502687493	hsfa CK
-0.530327789778086	hsfa CK
-0.496652939250918	hsfa CK
0	hsfa CK
-0.269979676645324	hsfa CK
-0.506234359612126	hsfa CK
-0.34733001531695	hsfa CK
-0.205475036740891	hsfa CK
